fecha_despacho,mes_despacho,dia_semana,remitente,id_unidad,franja_horaria,codigo_nodo_entrada,nombre_nodo_entrada,ciudad_entrada,departamento_entrada,codigo_nodo_salida,nombre_nodo_salida,ciudad_salida,departamento_salida,desbalance_entrada,tipo_desbalance_entrada,marca_desbalance_entrada,marca_final_desbalance_entrada,desbalance_salida,tipo_desbalance_salida,marca_desbalance_salida,marca_final_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba,otro_desbalance,marca_desbalance_operacional,marca_desbalance_clima,marca_desbalance_sistema,marca_desbalance_integridad,marca_desbalance_aguas_arriba,marca_otro_desbalance,fabricante,modelo,antiguedad_unidad,interrumpido,reenrutado
2023-06-08,6,5,Gases de la Guajira,CE6795,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,40,Medio >15,true,true,43,Medio >15,true,true,416,Troncal >300Km,3,3,2,1,20,43,1,1,1,0,1,0,GE Oil & Gas,C15,3,false,false
2023-06-15,6,5,Gasnacer,CE8594,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,28,Medio >15,true,true,61,Alto >60,true,true,433,Ramal <100Km,9,2,13,34,15,,1,1,1,1,1,1,Caterpillar,Centaur 40,14,false,false
2023-08-18,8,6,Gasnacer,CE8042,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,38,Medio >15,true,true,52,Medio >15,true,true,139,Troncal >300Km,12,4,8,20,3,52,1,1,1,1,1,0,Solar Turbines,Centaur 40,12,false,false
2023-08-22,8,3,Surtigas,CE5186,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,53,Medio >15,true,true,47,Medio >15,true,true,446,,0,28,14,0,2,47,0,1,1,0,1,0,Siemens,Mars 100,13,false,false
2023-01-25,1,4,Gases del Caribe,CE7068,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,-7,Sin desbalance en entrada,false,false,59,Medio >15,true,true,368,Troncal >300Km,18,32,11,10,1,,1,1,1,1,0,1,GE Oil & Gas,C15,3,false,false
2023-10-02,10,2,Efigas,CE9360,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,48,Medio >15,true,true,63,Alto >60,true,true,339,Regional 100-300Km,12,22,11,8,0,63,1,1,1,1,0,0,Siemens,Mars 100,25,false,false
2023-01-06,1,6,Gases de la Guajira,CE7698,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,64,Alto >60,true,true,39,Medio >15,true,true,555,Ramal <100Km,2,2,0,13,11,39,1,1,0,1,1,0,Caterpillar,Centaur 40,1,false,false
2023-03-19,3,1,Gasnacer,CE1948,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,36,Medio >15,true,true,53,Medio >15,true,true,282,Ramal <100Km,24,11,15,0,17,,1,1,1,0,1,1,Caterpillar,Taurus 60,0,false,false
2023-09-25,9,2,Gasnacer,CE1716,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,39,Medio >15,true,true,61,Alto >60,true,true,169,Ramal <100Km,7,3,3,25,7,61,1,1,1,1,1,0,Siemens,C15,10,false,false
2023-03-14,3,3,Gasnacer,CE2755,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,49,Medio >15,true,true,27,Medio >15,true,true,584,Ramal <100Km,13,5,11,1,8,,1,1,1,0,1,1,Siemens,Taurus 60,25,false,false
2023-11-19,11,1,Efigas,CE5225,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,-12,Sin desbalance en entrada,false,false,67,Alto >60,true,true,161,Ramal <100Km,11,10,3,22,1,67,1,1,1,1,0,0,Solar Turbines,C15,1,false,false
2023-06-03,6,7,Gasnacer,CE1739,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,15,Bajo <15,true,true,30,Medio >15,true,true,407,Ramal <100Km,4,0,11,12,9,,1,0,1,1,1,1,Caterpillar,C15,2,false,false
2023-09-04,9,2,Gases de la Guajira,CE1655,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,49,Medio >15,true,true,27,Medio >15,true,true,568,Ramal <100Km,6,10,2,16,4,,1,1,1,1,1,1,GE Oil & Gas,Centaur 40,3,false,false
2023-12-04,12,2,Efigas,CE0255,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,24,Medio >15,true,true,40,Medio >15,true,true,94,Ramal <100Km,8,4,4,12,1,40,1,1,1,1,0,0,Solar Turbines,Taurus 60,23,false,false
2023-08-26,8,7,Gasnacer,CE2683,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,11,Bajo <15,true,false,52,Medio >15,true,true,269,Troncal >300Km,0,17,13,1,14,52,0,1,1,0,1,0,Caterpillar,Mars 100,24,false,false
2023-10-20,10,6,Efigas,CE6116,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,26,Medio >15,true,true,32,Medio >15,true,true,250,Regional 100-300Km,11,1,6,8,16,,1,0,1,1,1,1,GE Oil & Gas,Taurus 60,18,false,false
2023-10-29,10,1,Gases de la Guajira,CE0866,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,-2,Sin desbalance en entrada,false,false,47,Medio >15,true,true,98,Troncal >300Km,0,27,3,5,1,47,0,1,1,1,0,0,GE Oil & Gas,Taurus 60,4,false,false
2023-05-14,5,1,Surtigas,CE9606,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,45,Medio >15,true,true,55,Medio >15,true,true,147,Troncal >300Km,5,19,14,1,2,55,1,1,1,0,1,0,Caterpillar,Centaur 40,4,false,false
2023-06-16,6,6,Surtigas,CE5128,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,-4,Sin desbalance en entrada,false,false,83,Alto >60,true,true,324,Regional 100-300Km,22,9,10,17,18,83,1,1,1,1,1,0,Caterpillar,Taurus 60,23,false,false
2023-12-01,12,6,Surtigas,CE1784,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,32,Medio >15,true,true,42,Medio >15,true,true,335,Regional 100-300Km,12,9,15,1,18,,1,1,1,0,1,1,Solar Turbines,C15,25,false,false
2023-01-12,1,5,Gases del Caribe,CE8583,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,23,Medio >15,true,true,30,Medio >15,true,true,382,,7,8,1,26,0,,1,1,0,1,0,1,Solar Turbines,Mars 100,0,false,false
2023-07-25,7,3,Gases del Caribe,CE0320,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,-9,Sin desbalance en entrada,false,false,34,Medio >15,true,true,261,,8,22,0,7,11,,1,1,0,1,1,1,Siemens,Mars 100,12,false,false
2023-11-03,11,6,Gases de la Guajira,CE0033,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,-3,Sin desbalance en entrada,false,false,38,Medio >15,true,true,585,Regional 100-300Km,6,20,16,1,8,,1,1,1,0,1,1,Caterpillar,Centaur 40,13,false,false
2023-07-12,7,4,Efigas,CE2737,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,-13,Sin desbalance en entrada,false,false,44,Medio >15,true,true,594,Ramal <100Km,0,17,1,1,11,44,0,1,0,0,1,0,Caterpillar,C15,20,false,false
2023-04-25,4,3,Gases de la Guajira,CE7675,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,40,Medio >15,true,true,127,Alto >60,true,true,123,Troncal >300Km,6,23,22,17,24,127,1,1,1,1,1,0,Caterpillar,Taurus 60,17,false,false
2023-06-08,6,5,Gases de la Guajira,CE6396,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,51,Medio >15,true,true,38,Medio >15,true,true,319,Ramal <100Km,9,2,22,18,2,,1,1,1,1,1,1,Siemens,C15,29,false,false
2023-02-27,2,2,Gasnacer,CE1967,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,-1,Sin desbalance en entrada,false,false,62,Alto >60,true,true,321,Ramal <100Km,5,0,18,12,9,62,1,0,1,1,1,0,Solar Turbines,Mars 100,25,false,false
2023-12-11,12,2,Gases de la Guajira,CE6029,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,32,Medio >15,true,true,51,Medio >15,true,true,620,Regional 100-300Km,0,23,4,3,5,51,0,1,1,1,1,0,Solar Turbines,C15,25,false,false
2023-10-05,10,5,Efigas,CE9118,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,59,Medio >15,true,true,58,Medio >15,true,true,474,Regional 100-300Km,15,30,14,12,8,,1,1,1,1,1,1,Solar Turbines,Mars 100,3,false,false
2023-11-10,11,6,Efigas,CE9607,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,36,Medio >15,true,true,86,Alto >60,true,true,98,Ramal <100Km,4,6,31,27,21,,1,1,1,1,1,1,Caterpillar,Mars 100,8,false,false
2023-09-05,9,3,Surtigas,CE9112,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,59,Medio >15,true,true,128,Alto >60,true,true,504,Ramal <100Km,13,16,4,32,32,128,1,1,1,1,1,0,GE Oil & Gas,Taurus 60,7,false,false
2023-09-17,9,1,Efigas,CE7011,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,35,Medio >15,true,true,46,Medio >15,true,true,100,,12,27,0,6,11,,1,1,0,1,1,1,Siemens,Mars 100,8,false,false
2023-06-03,6,7,Gasnacer,CE7429,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,9,Bajo <15,true,false,87,Alto >60,true,true,578,Regional 100-300Km,12,34,0,8,8,87,1,1,0,1,1,0,Solar Turbines,Centaur 40,10,false,false
2023-06-22,6,5,Surtigas,CE2184,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,60,Medio >15,true,true,134,Alto >60,true,true,500,Regional 100-300Km,23,30,17,8,15,134,1,1,1,1,1,0,GE Oil & Gas,Centaur 40,3,false,false
2023-08-31,8,5,Gases del Caribe,CE3761,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,16,Medio >15,true,true,67,Alto >60,true,true,103,Troncal >300Km,6,4,17,20,7,67,1,1,1,1,1,0,Siemens,Mars 100,21,false,false
2023-10-03,10,3,Efigas,CE0277,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,38,Medio >15,true,true,60,Medio >15,true,true,656,Ramal <100Km,5,9,21,0,16,60,1,1,1,0,1,0,Solar Turbines,C15,7,false,false
2023-05-07,5,1,Gases del Caribe,CE0312,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,28,Medio >15,true,true,27,Medio >15,true,true,195,Regional 100-300Km,9,6,12,2,4,,1,1,1,1,1,1,Siemens,Mars 100,19,false,false
2023-11-02,11,5,Efigas,CE5320,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,60,Medio >15,true,true,55,Medio >15,true,true,644,Ramal <100Km,2,15,28,4,16,,1,1,1,1,1,1,Solar Turbines,Centaur 40,19,false,false
2023-07-29,7,7,Efigas,CE4466,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,44,Medio >15,true,true,56,Medio >15,true,true,316,Ramal <100Km,24,2,3,6,18,56,1,1,1,1,1,0,Siemens,Mars 100,9,false,false
2023-01-01,1,1,Gasnacer,CE5569,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,13,Bajo <15,true,false,36,Medio >15,true,true,319,Regional 100-300Km,3,2,10,14,8,,1,1,1,1,1,1,GE Oil & Gas,Mars 100,24,false,false
2023-03-01,3,4,Surtigas,CE0431,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,35,Medio >15,true,true,45,Medio >15,true,true,552,Regional 100-300Km,0,12,13,13,13,,0,1,1,1,1,1,Solar Turbines,Centaur 40,16,false,false
2023-11-28,11,3,Efigas,CE2904,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,-4,Sin desbalance en entrada,false,false,15,Bajo <15,true,true,74,Ramal <100Km,2,6,10,0,3,,1,1,1,0,1,1,Caterpillar,Taurus 60,5,false,false
2023-06-12,6,2,Efigas,CE8442,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,34,Medio >15,true,true,50,Medio >15,true,true,537,Regional 100-300Km,10,24,5,18,0,,1,1,1,1,0,1,GE Oil & Gas,Taurus 60,9,false,false
2023-08-30,8,4,Gases de la Guajira,CE1989,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,49,Medio >15,true,true,82,Alto >60,true,true,160,Ramal <100Km,22,36,12,12,0,,1,1,1,1,0,0,Caterpillar,Mars 100,28,false,false
2023-02-27,2,2,Efigas,CE5062,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,30,Medio >15,true,true,78,Alto >60,true,true,518,Troncal >300Km,3,16,0,6,31,78,1,1,0,1,1,0,GE Oil & Gas,Mars 100,28,false,false
2023-07-20,7,5,Gases del Caribe,CE2980,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,34,Medio >15,true,true,23,Medio >15,true,true,518,Troncal >300Km,1,8,4,3,7,,0,1,1,1,1,0,Caterpillar,Mars 100,10,false,false
2023-11-12,11,1,Gases de la Guajira,CE7569,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,29,Medio >15,true,true,19,Medio >15,true,true,648,Regional 100-300Km,6,0,0,3,14,,1,0,0,1,1,1,Caterpillar,Taurus 60,13,false,false
2023-08-14,8,2,Surtigas,CE5914,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,45,Medio >15,true,true,53,Medio >15,true,true,485,,8,12,14,19,15,,1,1,1,1,1,1,Siemens,Mars 100,5,false,false
2023-10-13,10,6,Efigas,CE0356,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,15,Bajo <15,true,true,62,Alto >60,true,true,417,Ramal <100Km,21,7,27,2,13,,1,1,1,1,1,1,Caterpillar,Taurus 60,1,false,false
2023-08-20,8,1,Surtigas,CE0196,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,50,Medio >15,true,true,27,Medio >15,true,true,627,Regional 100-300Km,11,0,17,3,2,,1,0,1,1,1,1,Solar Turbines,Centaur 40,13,false,false
2023-12-26,12,3,Surtigas,CE2299,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,33,Medio >15,true,true,64,Alto >60,true,true,94,,30,0,1,15,6,64,1,0,0,1,1,0,GE Oil & Gas,Mars 100,4,false,false
2023-07-25,7,3,Efigas,CE5131,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,38,Medio >15,true,true,49,Medio >15,true,true,156,Ramal <100Km,12,0,2,17,5,49,1,0,1,1,1,0,Siemens,C15,22,false,false
2023-02-16,2,5,Gasnacer,CE6393,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,13,Bajo <15,true,false,31,Medio >15,true,true,244,,0,2,3,11,19,,0,1,1,1,1,1,Caterpillar,Taurus 60,14,false,false
2023-10-28,10,7,Gases de la Guajira,CE8897,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,39,Medio >15,true,true,53,Medio >15,true,true,323,,4,29,3,13,0,53,1,1,1,1,0,0,Solar Turbines,Taurus 60,0,false,false
2023-09-18,9,2,Efigas,CE5401,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,26,Medio >15,true,true,74,Alto >60,true,true,475,Ramal <100Km,30,15,22,0,1,74,1,1,1,0,0,0,GE Oil & Gas,Centaur 40,9,false,false
2023-08-02,8,4,Gases de la Guajira,CE1786,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,35,Medio >15,true,true,45,Medio >15,true,true,134,Ramal <100Km,10,0,5,13,3,45,1,0,1,1,1,0,GE Oil & Gas,C15,26,false,false
2023-03-11,3,7,Efigas,CE3702,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,-9,Sin desbalance en entrada,false,false,65,Alto >60,true,true,257,Regional 100-300Km,30,1,14,8,7,65,1,0,1,1,1,0,Siemens,Centaur 40,13,false,false
2023-08-20,8,1,Surtigas,CE6115,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,21,Medio >15,true,true,43,Medio >15,true,true,357,Ramal <100Km,7,16,4,0,10,43,1,1,1,0,1,0,Solar Turbines,Centaur 40,24,false,false
2023-10-17,10,3,Gasnacer,CE6044,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,17,Medio >15,true,true,102,Alto >60,true,true,85,,9,34,9,25,0,102,1,1,1,1,0,0,Caterpillar,Taurus 60,1,false,false
2023-10-24,10,3,Efigas,CE5604,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,59,Medio >15,true,true,56,Medio >15,true,true,656,Troncal >300Km,12,16,7,18,0,56,1,1,1,1,0,0,GE Oil & Gas,Centaur 40,7,false,false
2023-01-16,1,2,Efigas,CE1531,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,30,Medio >15,true,true,58,Medio >15,true,true,63,Regional 100-300Km,9,0,6,22,2,58,1,0,1,1,1,0,GE Oil & Gas,Mars 100,15,false,false
2023-08-24,8,5,Efigas,CE6188,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,24,Medio >15,true,true,13,Bajo <15,true,false,225,Troncal >300Km,2,2,5,4,0,,1,1,1,1,0,0,GE Oil & Gas,Taurus 60,11,false,false
2023-05-01,5,2,Gases del Caribe,CE2570,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,-9,Sin desbalance en entrada,false,false,11,Bajo <15,true,false,436,Regional 100-300Km,1,2,2,6,0,,0,1,1,1,0,0,Caterpillar,Centaur 40,26,false,false
2023-11-29,11,4,Gases de la Guajira,CE3211,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,-1,Sin desbalance en entrada,false,false,31,Medio >15,true,true,485,Regional 100-300Km,0,3,0,30,1,,0,1,0,1,0,1,Solar Turbines,Taurus 60,7,false,false
2023-11-14,11,3,Surtigas,CE8477,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,-6,Sin desbalance en entrada,false,false,25,Medio >15,true,true,426,Troncal >300Km,0,0,1,17,2,25,0,0,0,1,1,0,Solar Turbines,Mars 100,0,false,false
2023-04-17,4,2,Gasnacer,CE1493,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,52,Medio >15,true,true,42,Medio >15,true,true,590,Ramal <100Km,3,2,16,14,4,42,1,1,1,1,1,0,Solar Turbines,C15,1,false,false
2023-02-15,2,4,Efigas,CE5590,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,-8,Sin desbalance en entrada,false,false,77,Alto >60,true,true,581,,5,12,26,0,11,77,1,1,1,0,1,0,Solar Turbines,Taurus 60,24,false,false
2023-01-27,1,6,Surtigas,CE3858,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,40,Medio >15,true,true,74,Alto >60,true,true,349,Troncal >300Km,6,11,27,0,6,74,1,1,1,0,1,0,Siemens,Taurus 60,2,false,false
2023-03-25,3,7,Gases de la Guajira,CE2242,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,-7,Sin desbalance en entrada,false,false,51,Medio >15,true,true,305,Regional 100-300Km,0,17,4,15,5,51,0,1,1,1,1,0,GE Oil & Gas,Taurus 60,12,false,false
2023-09-14,9,5,Gases del Caribe,CE9065,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,-10,Sin desbalance en entrada,false,false,55,Medio >15,true,true,645,Ramal <100Km,8,27,1,9,5,55,1,1,0,1,1,0,Caterpillar,Centaur 40,10,false,false
2023-01-24,1,3,Gasnacer,CE4406,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,38,Medio >15,true,true,29,Medio >15,true,true,629,Troncal >300Km,2,3,0,9,8,29,1,1,0,1,1,0,Caterpillar,Taurus 60,28,false,false
2023-05-06,5,7,Gases del Caribe,CE9668,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,41,Medio >15,true,true,54,Medio >15,true,true,500,Ramal <100Km,15,3,3,14,11,54,1,1,1,1,1,0,Siemens,C15,28,false,false
2023-03-03,3,6,Surtigas,CE3757,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,47,Medio >15,true,true,25,Medio >15,true,true,173,Ramal <100Km,0,4,8,8,2,25,0,1,1,1,1,0,GE Oil & Gas,Centaur 40,17,false,false
2023-07-26,7,4,Efigas,CE0910,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,23,Medio >15,true,true,41,Medio >15,true,true,627,Troncal >300Km,6,16,7,0,15,,1,1,1,0,1,1,Solar Turbines,C15,29,false,false
2023-01-26,1,5,Surtigas,CE2212,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,41,Medio >15,true,true,94,Alto >60,true,true,600,Troncal >300Km,9,25,23,14,9,94,1,1,1,1,1,0,Solar Turbines,Mars 100,22,false,false
2023-06-02,6,6,Gases del Caribe,CE2489,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,10,Bajo <15,true,false,35,Medio >15,true,true,654,Ramal <100Km,19,0,3,11,2,,1,0,1,1,1,0,Siemens,Centaur 40,6,false,false
2023-09-20,9,4,Gases de la Guajira,CE4973,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,3,Bajo <15,true,false,95,Alto >60,true,true,356,Ramal <100Km,15,20,7,29,0,95,1,1,1,1,0,0,Siemens,Mars 100,2,false,false
2023-12-30,12,7,Gases del Caribe,CE6656,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,32,Medio >15,true,true,54,Medio >15,true,true,398,,23,1,0,1,30,,1,0,0,0,1,1,Solar Turbines,Taurus 60,23,false,false
2023-11-29,11,4,Gasnacer,CE3260,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,51,Medio >15,true,true,43,Medio >15,true,true,126,Troncal >300Km,18,4,10,13,0,,1,1,1,1,0,1,Solar Turbines,Mars 100,15,false,false
2023-12-07,12,5,Efigas,CE4680,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,63,Alto >60,true,true,32,Medio >15,true,true,652,,7,17,3,2,6,,1,1,1,1,1,1,Siemens,C15,0,false,false
2023-02-19,2,1,Gases del Caribe,CE8704,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,17,Medio >15,true,true,52,Medio >15,true,true,71,Ramal <100Km,29,0,10,24,6,,1,0,1,1,1,1,Siemens,Taurus 60,26,false,false
