fecha,temp_prom,temp_min,temp_max,precipitacion,humedad,dir_viento,vel_viento,presion,id_nodo
2023-08-17,25.7,22.0,32.2,13.9,64.7,280.0,12.8,1010.5,SIN
2023-08-18,25.9,23.2,31.1,10.6,58.5,40.0,11.6,1010.8,MTR
2023-08-19,25.0,21.7,29.6,11.3,72.9,201.0,11.5,1006.7,VDP
2023-08-20,25.6,21.8,29.9,8.2,68.5,251.0,16.9,1005.2,RIO
2023-08-21,25.3,21.6,29.7,3.4,75.4,128.0,17.5,1011.7,MAM
2023-08-22,25.8,22.0,29.8,9.8,79.3,26.0,7.3,1005.4,BALLE
2023-08-23,24.5,21.9,30.8,31.1,78.9,284.0,23.6,1011.5,JOBO
2023-08-24,25.1,22.1,31.5,3.7,78.8,262.0,7.7,1010.8,BAQ
2023-08-25,25.1,21.5,31.1,16.2,72.6,146.0,5.2,1007.1,CTG
2023-08-26,24.7,22.7,31.9,2.4,59.7,151.0,14.5,1011.8,STM
2023-08-27,26.7,22.0,30.2,3.4,72.9,216.0,15.2,1011.7,SIN
2023-08-28,26.0,22.8,31.7,9.2,69.3,296.0,10.2,1004.3,MTR
2023-08-29,24.9,21.8,30.8,3.2,60.3,352.0,18.2,1006.8,VDP
2023-08-30,26.3,22.6,29.4,5.9,59.7,127.0,7.7,1011.9,RIO
2023-08-31,25.0,21.9,29.5,0.8,70.5,5.0,5.8,1005.5,MAM
2023-09-01,26.8,22.5,31.3,8.0,80.2,311.0,18.3,1007.7,BALLE
2023-09-02,25.5,23.0,30.8,5.1,82.2,3.0,6.6,1004.7,JOBO
2023-09-03,24.0,22.9,29.0,3.7,68.5,289.0,23.8,1004.5,BAQ
2023-09-04,24.5,21.6,28.9,2.9,67.8,151.0,5.9,1008.9,CTG
2023-09-05,26.0,22.8,31.7,1.2,72.5,206.0,6.0,1006.3,STM
2023-09-06,26.7,22.6,29.0,0.2,65.8,146.0,21.7,1009.4,SIN
2023-09-07,26.0,22.7,30.4,8.5,71.1,318.0,10.0,1004.2,MTR
2023-09-08,24.8,21.5,29.1,21.6,65.1,13.0,13.7,1010.3,VDP
2023-09-09,25.9,22.6,29.3,7.2,78.5,188.0,19.2,1005.3,RIO
2023-09-10,24.3,21.2,30.9,11.9,72.1,317.0,9.4,1008.1,MAM
2023-09-11,26.4,23.0,29.2,17.4,59.4,253.0,11.4,1007.8,BALLE
2023-09-12,24.4,21.6,30.9,8.3,67.9,80.0,24.5,1010.7,JOBO
2023-09-13,25.7,21.2,31.1,3.3,62.7,84.0,22.0,1009.6,BAQ
2023-09-14,25.6,22.1,28.7,19.6,64.2,242.0,15.9,1006.4,CTG
2023-09-15,25.6,22.1,29.7,5.6,60.4,92.0,19.7,1005.3,STM
2023-09-16,26.1,22.1,30.1,3.1,70.4,113.0,18.8,1006.1,SIN
2023-09-17,25.6,21.5,30.3,0.5,76.9,344.0,11.0,1004.6,MTR
2023-09-18,23.6,22.2,29.6,4.5,74.0,327.0,17.8,1011.4,VDP
2023-09-19,26.1,22.9,30.9,2.8,77.3,287.0,17.8,1004.5,RIO
2023-09-20,24.2,22.2,30.4,35.1,68.6,218.0,15.7,1007.8,MAM
2023-09-21,23.6,21.4,29.0,6.1,66.3,1.0,24.2,1004.4,BALLE
2023-09-22,24.9,21.9,29.3,1.7,82.0,302.0,6.9,1006.3,JOBO
2023-09-23,23.9,22.7,29.6,7.4,64.5,180.0,8.6,1009.0,BAQ
2023-09-24,23.9,22.5,28.8,3.5,73.3,48.0,22.0,1011.1,CTG
2023-09-25,23.9,21.2,29.2,11.3,65.6,207.0,20.7,1011.4,STM
2023-09-26,25.4,23.0,30.1,25.3,64.5,128.0,16.1,1005.7,SIN
2023-09-27,26.2,22.8,31.3,18.4,79.3,101.0,11.6,1007.8,MTR
2023-09-28,26.1,21.3,31.2,1.2,80.3,108.0,8.3,1007.2,VDP
2023-09-29,25.6,22.1,28.9,12.0,68.5,29.0,15.0,1006.5,RIO
2023-09-30,24.1,21.4,29.2,10.2,69.3,102.0,12.1,1009.4,MAM
2023-10-01,24.7,21.7,30.5,6.9,78.0,180.0,8.4,1004.3,BALLE
2023-10-02,26.4,23.0,31.0,11.4,62.9,219.0,24.0,1004.2,JOBO
2023-10-03,23.7,22.3,29.7,33.3,75.8,61.0,14.1,1007.1,BAQ
2023-10-04,25.2,21.4,31.0,1.5,80.7,138.0,6.1,1009.4,CTG
2023-10-05,26.1,21.3,30.7,11.3,80.4,16.0,8.1,1006.5,STM
2023-10-06,23.8,21.4,29.5,12.1,72.3,218.0,23.9,1004.7,SIN
2023-10-07,24.9,21.4,30.7,0.0,67.0,100.0,7.1,1009.2,MTR
2023-10-08,24.1,21.0,30.4,1.2,68.2,250.0,9.2,1011.7,VDP
2023-10-09,25.3,22.3,28.8,2.3,57.6,323.0,11.2,1010.7,RIO
2023-10-10,25.2,22.2,31.2,11.9,60.0,51.0,12.5,1007.8,MAM
2023-10-11,25.5,22.9,28.8,17.4,60.6,327.0,22.7,1010.3,BALLE
2023-10-12,24.4,21.1,29.9,7.7,70.1,226.0,16.0,1008.5,JOBO
2023-10-13,25.8,22.7,28.7,1.1,65.3,69.0,13.2,1007.0,BAQ
2023-10-14,24.8,22.6,30.1,1.0,59.6,79.0,24.9,1009.5,CTG
2023-10-15,25.1,22.3,28.8,3.2,60.9,217.0,6.2,1005.1,STM
2023-10-16,24.6,21.2,30.4,30.9,65.0,340.0,10.9,1008.9,SIN
2023-10-17,26.1,21.8,31.1,4.8,67.7,280.0,23.4,1009.8,MTR
2023-10-18,25.2,21.9,28.9,22.3,59.8,240.0,8.6,1009.7,VDP
2023-10-19,26.6,22.1,29.8,3.1,72.5,169.0,8.4,1009.1,RIO
2023-10-20,26.1,21.6,28.8,29.7,69.8,30.0,18.1,1008.3,MAM
2023-10-21,24.5,22.9,31.3,8.7,81.7,125.0,24.6,1005.2,BALLE
2023-10-22,24.0,22.8,30.8,8.2,68.3,224.0,17.6,1006.5,JOBO
2023-10-23,25.1,21.7,30.1,3.6,71.6,106.0,13.8,1004.8,BAQ
2023-10-24,24.4,22.6,31.1,2.9,62.9,268.0,7.8,1004.5,CTG
2023-10-25,24.4,21.4,30.2,21.4,77.2,141.0,15.8,1011.1,STM
2023-10-26,26.5,22.6,29.2,0.2,65.7,228.0,15.1,1011.2,SIN
2023-10-27,26.0,21.7,29.4,7.3,63.5,282.0,20.4,1006.7,MTR
2023-10-28,25.6,23.1,30.0,9.1,74.8,119.0,16.6,1005.1,VDP
2023-10-29,25.8,21.9,29.6,24.4,67.4,220.0,11.4,1006.7,RIO
2023-10-30,26.7,23.0,30.7,6.9,60.5,40.0,15.2,1009.1,MAM
2023-10-31,26.4,23.1,31.2,0.2,79.8,15.0,24.8,1008.8,BALLE
2023-11-01,25.9,22.6,30.2,29.3,72.4,335.0,15.4,1007.1,JOBO
2023-11-02,26.6,21.7,30.5,4.0,76.6,69.0,10.7,1008.2,BAQ
2023-11-03,25.3,23.1,29.4,1.2,71.5,181.0,23.2,1006.2,CTG
2023-11-04,25.0,22.8,29.1,29.8,70.5,246.0,13.5,1010.7,STM
2023-11-05,24.3,23.3,32.0,3.3,80.4,334.0,9.8,1009.1,SIN
2023-11-06,25.9,22.7,32.0,16.0,59.1,355.0,18.4,1010.4,MTR
2023-11-07,25.5,22.2,30.6,3.4,64.1,111.0,9.5,1005.0,VDP
2023-11-08,27.1,21.9,30.9,21.2,68.5,282.0,14.7,1007.1,RIO
2023-11-09,25.9,22.9,30.3,11.9,82.2,317.0,5.1,1004.4,MAM
2023-11-10,26.9,22.3,31.4,3.1,80.7,209.0,20.7,1008.3,BALLE
2023-11-11,27.1,21.9,31.4,1.3,73.4,147.0,9.6,1005.7,JOBO
2023-11-12,25.8,22.5,31.9,2.6,63.8,105.0,8.6,1005.9,BAQ
2023-11-13,25.5,23.3,29.5,6.3,75.9,205.0,16.3,1004.4,CTG
2023-11-14,26.3,23.3,29.3,13.8,74.0,241.0,18.5,1009.5,STM
2023-11-15,26.5,23.4,32.1,1.5,77.9,332.0,15.9,1005.2,SIN
2023-11-16,25.6,22.3,29.8,6.0,67.1,20.0,20.0,1008.0,MTR
2023-11-17,26.2,23.5,29.5,6.8,61.3,120.0,18.8,1009.1,VDP
2023-11-18,26.0,22.9,31.9,2.0,75.4,91.0,14.4,1008.0,RIO
2023-11-19,25.1,22.3,31.9,2.4,63.2,342.0,19.1,1007.1,MAM
2023-11-20,25.6,22.7,30.5,0.9,67.8,68.0,17.7,1007.0,BALLE
2023-11-21,26.2,23.7,30.9,14.4,78.7,140.0,22.4,1011.9,JOBO
2023-11-22,25.3,22.5,29.9,0.9,60.5,8.0,9.5,1007.4,BAQ
2023-11-23,25.0,22.3,32.6,7.6,63.2,87.0,21.8,1008.1,CTG
2023-11-24,25.5,22.9,31.2,11.5,70.2,293.0,16.3,1004.2,STM
2023-11-25,27.3,22.9,30.9,0.2,64.0,175.0,9.7,1010.2,SIN
2023-11-26,26.4,22.4,30.3,15.9,66.4,283.0,8.3,1010.1,MTR
2023-11-27,24.9,22.4,30.1,30.8,82.0,253.0,5.8,1009.3,VDP
2023-11-28,27.9,22.3,30.6,1.0,77.1,71.0,5.3,1005.2,RIO
2023-11-29,25.5,23.7,32.8,4.6,62.3,21.0,8.8,1007.1,MAM
2023-11-30,26.8,22.3,30.4,7.3,71.8,3.0,17.1,1009.3,BALLE
2023-12-01,26.0,23.9,31.0,0.2,70.9,140.0,6.9,1011.7,JOBO
2023-12-02,25.5,23.4,31.9,16.1,73.6,184.0,6.3,1004.8,BAQ
2023-12-03,25.6,23.3,30.8,9.8,71.6,32.0,21.0,1010.8,CTG
2023-12-04,27.2,22.5,31.6,6.7,75.6,300.0,14.0,1008.7,STM
2023-12-05,27.5,23.8,31.4,0.3,67.9,351.0,19.5,1004.4,SIN
2023-12-06,27.9,22.8,31.6,1.4,79.6,200.0,24.3,1008.8,MTR
2023-12-07,27.0,22.3,30.9,0.5,82.4,206.0,6.7,1007.8,VDP
2023-12-08,27.5,23.0,32.4,3.8,70.6,71.0,7.6,1011.8,RIO
2023-12-09,26.9,23.7,31.5,3.6,63.2,131.0,5.5,1004.1,MAM
2023-12-10,25.9,24.0,33.3,3.1,67.5,59.0,21.0,1009.8,BALLE
2023-12-11,26.2,23.9,31.7,4.6,78.4,148.0,22.7,1005.7,JOBO
2023-12-12,28.0,22.5,31.6,2.0,81.8,134.0,5.9,1011.6,BAQ
2023-12-13,27.5,23.6,30.6,4.2,78.0,155.0,15.8,1004.3,CTG
2023-12-14,28.0,22.6,32.8,30.9,78.0,37.0,16.2,1008.9,STM
2023-12-15,26.9,24.1,30.8,0.2,77.7,356.0,10.1,1007.7,SIN
2023-12-16,26.6,23.1,31.7,10.9,58.0,328.0,13.9,1004.9,MTR
2023-12-17,28.3,22.9,32.2,7.4,61.3,121.0,9.1,1009.6,VDP
2023-12-18,26.2,24.4,32.7,0.1,65.0,8.0,10.6,1011.7,RIO
2023-12-19,25.9,23.9,33.3,0.7,75.1,44.0,11.2,1005.8,MAM
2023-12-20,27.6,23.1,32.2,2.4,65.1,41.0,8.7,1004.1,BALLE
2023-12-21,28.2,23.1,31.4,3.8,81.9,204.0,18.8,1009.9,JOBO
2023-12-22,26.7,22.8,33.7,12.6,81.7,125.0,18.4,1006.9,BAQ
2023-12-23,27.0,24.3,33.1,6.5,75.0,127.0,10.1,1004.6,CTG
2023-12-24,28.2,23.6,31.6,32.6,70.3,46.0,18.1,1007.2,STM
2023-12-25,28.7,23.0,34.0,19.2,80.3,105.0,5.3,1005.5,SIN
2023-12-26,28.6,24.1,33.0,2.9,77.5,305.0,10.2,1004.6,MTR
2023-12-27,27.8,23.6,33.3,9.3,81.5,353.0,8.1,1007.0,VDP
2023-12-28,27.0,23.2,33.8,1.6,80.0,241.0,22.5,1007.3,RIO
2023-12-29,27.5,23.1,33.8,3.6,78.0,91.0,13.9,1007.1,MAM
2023-12-30,29.0,23.4,32.3,15.6,61.5,7.0,15.0,1007.2,BALLE
2023-12-31,27.7,24.3,33.9,7.7,63.9,216.0,15.0,1008.1,JOBO
2023-01-01,27.8,24.2,31.9,6.3,61.8,183.0,22.1,1006.7,RIO
2023-01-02,28.2,23.8,32.7,6.3,69.0,214.0,15.4,1009.3,MAM
2023-01-03,28.9,23.6,34.6,22.8,69.7,121.0,10.7,1010.0,BALLE
2023-01-04,27.6,24.4,34.2,7.5,60.1,254.0,21.5,1009.5,JOBO
2023-01-05,28.4,23.5,32.8,10.0,81.9,347.0,22.4,1010.2,BAQ
2023-01-06,27.1,24.9,33.4,12.5,72.5,31.0,10.9,1008.4,CTG
2023-01-07,27.8,23.4,32.5,3.2,70.6,140.0,7.7,1007.9,STM
2023-01-08,29.2,25.0,33.4,6.9,60.8,9.0,9.6,1010.5,SIN
2023-01-09,28.0,24.3,34.3,24.0,61.9,93.0,22.6,1009.9,MTR
2023-01-10,29.8,23.5,32.5,27.0,71.1,74.0,14.3,1004.6,VDP
2023-01-11,27.3,25.0,32.7,2.0,57.5,119.0,7.3,1009.4,RIO
2023-01-12,29.7,25.3,34.5,2.3,76.8,161.0,18.0,1005.5,MAM
2023-01-13,30.0,24.2,33.6,17.1,78.3,278.0,21.1,1011.9,BALLE
2023-01-14,29.4,23.8,32.8,9.0,63.9,330.0,13.1,1010.2,JOBO
2023-01-15,29.7,23.7,33.4,2.1,78.4,212.0,8.4,1006.9,BAQ
2023-01-16,28.1,25.3,34.1,0.8,78.4,42.0,11.7,1010.6,CTG
2023-01-17,29.5,25.6,33.8,6.9,64.0,195.0,10.8,1009.6,STM
2023-01-18,28.0,24.7,32.5,2.3,61.5,181.0,13.2,1005.2,SIN
2023-01-19,29.2,24.3,32.7,0.6,79.6,313.0,5.2,1011.5,MTR
2023-01-20,28.0,24.9,33.4,25.0,57.8,77.0,19.2,1004.8,VDP
2023-01-21,29.6,25.3,34.5,11.1,73.0,188.0,14.4,1009.3,RIO
2023-01-22,29.4,25.2,33.7,0.2,80.2,273.0,10.7,1007.4,MAM
2023-01-23,30.0,23.9,34.2,13.4,72.8,136.0,23.5,1011.8,BALLE
2023-01-24,28.7,24.6,33.5,5.5,58.6,77.0,15.9,1008.4,JOBO
2023-01-25,29.7,24.1,34.2,4.8,68.8,342.0,6.6,1008.1,BAQ
2023-01-26,28.9,24.8,34.1,8.4,74.3,97.0,20.0,1005.9,CTG
2023-01-27,27.9,25.0,35.4,3.2,68.7,304.0,12.5,1009.8,STM
2023-01-28,29.9,24.6,34.7,0.3,64.5,110.0,15.6,1011.2,SIN
2023-01-29,30.5,24.6,34.4,7.0,58.8,294.0,18.0,1008.2,MTR
2023-01-30,28.4,24.1,34.6,5.4,62.8,39.0,16.5,1006.6,VDP
2023-01-31,28.3,24.2,34.1,5.3,66.2,310.0,12.2,1004.4,RIO
2023-02-01,30.7,24.5,33.2,15.1,70.7,187.0,16.4,1006.8,MAM
2023-02-02,28.4,24.6,35.3,0.7,58.2,152.0,24.3,1007.4,BALLE
2023-02-03,29.3,24.5,34.9,3.6,63.8,64.0,23.3,1005.7,JOBO
2023-02-04,30.1,24.3,34.2,13.7,74.3,222.0,8.8,1011.1,BAQ
2023-02-05,30.9,26.0,34.9,15.5,71.8,44.0,12.1,1009.9,CTG
2023-02-06,30.3,26.1,34.5,4.9,65.2,300.0,8.3,1004.6,STM
2023-02-07,30.7,24.3,34.8,3.9,68.1,236.0,9.4,1008.6,SIN
2023-02-08,30.9,26.0,35.8,6.1,61.5,2.0,21.0,1005.2,MTR
2023-02-09,29.4,26.0,35.8,2.6,71.5,210.0,11.3,1006.0,VDP
2023-02-10,31.0,26.3,34.5,15.7,61.9,282.0,10.6,1007.1,RIO
2023-02-11,28.7,25.4,36.3,9.9,59.3,191.0,7.8,1008.5,MAM
2023-02-12,30.6,25.2,33.9,12.8,82.2,8.0,16.0,1006.3,BALLE
2023-02-13,30.4,24.8,34.5,1.3,74.9,329.0,14.3,1006.2,JOBO
2023-02-14,30.9,26.2,35.7,2.0,65.2,309.0,6.1,1004.8,BAQ
2023-02-15,30.8,25.1,35.2,5.8,72.6,98.0,12.0,1009.6,CTG
2023-02-16,31.0,24.5,34.7,0.6,63.9,117.0,6.4,1005.7,STM
2023-02-17,30.7,26.1,36.5,13.1,72.3,36.0,6.1,1005.0,SIN
2023-02-18,31.3,25.2,36.6,1.3,73.6,123.0,14.7,1010.0,MTR
2023-02-19,30.2,25.7,34.7,10.5,77.0,348.0,15.9,1007.0,VDP
2023-02-20,31.3,25.0,34.6,4.6,63.5,247.0,23.6,1007.5,RIO
2023-02-21,30.3,24.9,35.4,15.4,67.8,193.0,18.9,1007.3,MAM
2023-02-22,30.1,24.9,34.3,6.3,67.0,16.0,18.4,1005.0,BALLE
2023-02-23,30.8,26.2,35.5,6.8,79.3,152.0,7.4,1004.4,JOBO
2023-02-24,29.9,24.9,34.0,11.8,76.4,115.0,8.4,1008.1,BAQ
2023-02-25,30.6,25.9,34.7,15.6,60.4,163.0,13.5,1011.2,CTG
2023-02-26,31.9,25.5,34.3,3.0,81.2,53.0,15.3,1011.3,STM
2023-02-27,30.3,26.1,34.1,2.6,66.4,106.0,13.4,1011.3,SIN
2023-02-28,32.0,26.5,35.5,1.0,70.4,24.0,10.5,1007.2,MTR
2023-03-01,29.5,25.1,37.0,1.6,67.5,225.0,20.6,1006.9,VDP
2023-03-02,30.1,26.5,35.8,4.5,77.8,278.0,9.0,1010.9,RIO
2023-03-03,30.5,24.8,34.2,8.3,70.3,89.0,9.9,1006.6,MAM
2023-03-04,29.2,26.7,36.7,25.3,70.9,197.0,19.4,1004.1,BALLE
2023-03-05,30.9,26.7,34.9,16.1,80.4,204.0,16.3,1004.1,JOBO
2023-03-06,29.6,25.6,35.7,10.0,69.9,176.0,10.3,1010.5,BAQ
2023-03-07,29.9,24.9,35.7,16.1,78.8,274.0,17.6,1006.0,CTG
2023-03-08,31.3,26.3,35.0,3.5,76.9,147.0,15.3,1010.4,STM
2023-03-09,31.5,26.4,36.0,32.2,62.4,306.0,24.4,1004.9,SIN
2023-03-10,31.0,26.1,36.6,3.4,61.7,131.0,20.7,1008.2,MTR
2023-03-11,29.4,26.8,34.5,0.3,63.5,274.0,8.1,1009.0,VDP
2023-03-12,32.0,25.8,36.4,11.5,60.6,152.0,11.1,1004.0,RIO
2023-03-13,32.0,25.2,36.0,4.0,77.7,11.0,12.5,1007.3,MAM
2023-03-14,29.7,25.7,36.8,3.4,73.5,65.0,18.4,1009.9,BALLE
2023-03-15,31.8,26.4,34.8,0.6,61.1,97.0,12.3,1010.2,JOBO
2023-03-16,32.0,25.5,35.3,2.6,69.7,265.0,24.0,1007.6,BAQ
2023-03-17,32.0,25.3,35.9,8.7,61.2,222.0,21.2,1009.5,CTG
2023-03-18,31.0,25.7,35.8,9.2,68.9,51.0,6.6,1004.7,STM
2023-03-19,32.4,26.1,34.5,17.7,61.0,334.0,22.3,1010.5,SIN
2023-03-20,31.0,25.7,34.9,8.1,74.2,95.0,19.6,1008.2,MTR
2023-03-21,31.3,26.7,37.1,26.2,61.1,0.0,22.8,1007.0,VDP
2023-03-22,30.3,25.6,35.5,19.3,75.2,195.0,17.9,1008.4,RIO
2023-03-23,30.7,27.0,36.1,1.6,65.5,95.0,12.9,1004.6,MAM
2023-03-24,32.4,26.9,37.2,0.4,69.7,275.0,12.3,1006.0,BALLE
2023-03-25,31.2,25.8,34.7,2.4,79.9,328.0,21.3,1011.6,JOBO
2023-03-26,30.5,26.7,35.0,0.4,82.5,350.0,8.0,1006.0,BAQ
2023-03-27,29.9,26.7,36.0,6.5,59.5,86.0,19.1,1008.9,CTG
2023-03-28,30.5,26.0,34.7,16.4,58.5,178.0,17.9,1010.0,STM
2023-03-29,32.3,27.0,35.2,12.9,59.6,157.0,5.6,1007.0,SIN
2023-03-30,31.7,26.5,34.7,7.4,71.0,237.0,22.1,1008.2,MTR
2023-03-31,29.9,25.5,36.3,28.0,75.4,158.0,8.3,1004.5,VDP
2023-04-01,29.7,25.3,36.7,15.8,60.9,264.0,13.2,1004.8,RIO
2023-04-02,31.5,26.5,35.9,3.1,60.5,118.0,8.4,1010.1,MAM
2023-04-03,30.1,25.6,35.8,3.2,60.3,344.0,22.9,1004.1,BALLE
2023-04-04,30.7,25.5,36.6,1.7,58.4,227.0,14.7,1006.7,JOBO
2023-04-05,29.9,25.4,36.0,3.8,81.9,298.0,8.9,1009.4,BAQ
2023-04-06,32.2,26.4,34.9,0.7,61.0,151.0,20.4,1006.6,CTG
2023-04-07,31.4,25.6,35.8,5.2,79.8,39.0,19.2,1008.7,STM
2023-04-08,31.0,25.6,34.7,20.5,74.9,36.0,23.1,1004.2,SIN
2023-04-09,31.1,26.1,36.8,15.2,60.3,321.0,7.4,1005.7,MTR
2023-04-10,30.8,26.5,34.7,13.3,67.9,114.0,13.9,1007.1,VDP
2023-04-11,29.5,27.0,35.0,8.3,73.4,36.0,20.5,1005.1,RIO
2023-04-12,30.2,26.4,36.9,2.7,58.7,320.0,12.6,1010.6,MAM
2023-04-13,30.4,26.5,34.9,16.1,68.5,145.0,21.5,1006.6,BALLE
2023-04-14,31.1,26.0,35.5,14.6,63.3,110.0,14.8,1006.7,JOBO
2023-04-15,30.1,26.3,37.0,5.0,60.7,231.0,15.4,1004.5,BAQ
2023-04-16,30.5,26.5,35.8,5.6,64.5,15.0,9.8,1007.4,CTG
2023-04-17,29.4,26.3,34.6,15.9,67.1,355.0,11.1,1009.7,STM
2023-04-18,31.9,25.2,34.8,3.9,66.0,88.0,13.8,1010.9,SIN
2023-04-19,32.2,26.7,36.9,2.5,63.6,260.0,10.8,1006.1,MTR
2023-04-20,31.5,26.6,35.2,4.1,76.8,313.0,22.7,1007.2,VDP
2023-04-21,31.2,26.8,36.4,2.9,70.3,293.0,18.1,1010.0,RIO
2023-04-22,32.0,26.0,36.0,4.3,79.2,5.0,23.2,1010.1,MAM
2023-04-23,29.9,25.2,36.1,14.8,64.1,63.0,12.4,1006.3,BALLE
2023-04-24,30.7,26.8,34.7,5.0,57.9,211.0,18.2,1006.9,JOBO
2023-04-25,31.4,25.1,34.6,3.1,68.2,178.0,15.2,1011.0,BAQ
2023-04-26,29.8,25.5,34.3,10.7,80.7,127.0,18.8,1006.6,CTG
2023-04-27,32.0,25.5,36.4,0.4,74.1,79.0,17.8,1011.7,STM
2023-04-28,29.9,25.8,34.3,9.4,69.5,75.0,16.3,1006.3,SIN
2023-04-29,30.1,25.1,35.5,10.4,80.8,123.0,9.8,1010.8,MTR
2023-04-30,29.5,26.2,35.9,29.0,58.0,169.0,13.8,1005.6,VDP
2023-05-01,29.9,26.6,36.0,5.9,71.4,68.0,22.6,1011.4,RIO
2023-05-02,31.2,25.1,36.1,23.8,67.1,58.0,14.1,1011.9,MAM
2023-05-03,29.6,24.7,35.4,3.4,64.7,151.0,13.8,1005.5,BALLE
2023-05-04,29.3,26.1,36.5,0.5,59.2,66.0,24.6,1006.9,JOBO
2023-05-05,31.3,24.9,35.8,7.1,80.3,66.0,12.6,1009.8,BAQ
2023-05-06,29.9,26.3,36.8,8.8,70.5,126.0,24.5,1008.4,CTG
2023-05-07,30.0,26.0,36.9,0.3,63.1,200.0,6.1,1006.2,STM
2023-05-08,29.7,26.5,35.9,2.8,69.9,196.0,21.8,1006.8,SIN
2023-05-09,29.2,24.9,34.6,13.8,80.5,225.0,23.3,1004.2,MTR
2023-05-10,30.0,25.3,34.6,3.3,66.3,198.0,9.3,1007.7,VDP
2023-05-11,30.6,25.9,34.3,20.3,62.6,303.0,17.9,1010.0,RIO
2023-05-12,30.0,24.9,34.5,33.0,68.8,113.0,19.7,1004.2,MAM
2023-05-13,30.5,25.0,36.3,7.8,66.1,202.0,12.6,1004.2,BALLE
2023-05-14,29.3,25.1,35.3,26.8,66.0,261.0,18.8,1004.8,JOBO
2023-05-15,29.2,25.5,35.2,3.9,80.5,50.0,22.0,1006.4,BAQ
2023-05-16,31.1,25.9,35.7,5.0,75.5,312.0,17.7,1008.1,CTG
2023-05-17,29.9,26.2,34.5,24.6,77.5,352.0,21.9,1011.9,STM
2023-05-18,31.3,24.6,33.6,5.4,76.9,136.0,12.2,1007.4,SIN
2023-05-19,29.7,25.3,35.3,26.4,57.8,331.0,22.8,1007.8,MTR
2023-05-20,30.4,25.9,35.5,3.6,64.9,204.0,22.1,1011.1,VDP
2023-05-21,28.5,26.0,34.3,9.2,74.5,60.0,13.2,1005.3,RIO
2023-05-22,30.7,25.9,36.2,26.6,77.6,135.0,7.5,1006.5,MAM
2023-05-23,30.1,24.8,34.0,1.7,64.3,194.0,19.4,1006.4,BALLE
2023-05-24,30.1,25.0,34.7,2.9,63.2,315.0,6.1,1009.8,JOBO
2023-05-25,31.2,25.5,34.9,6.6,58.7,342.0,19.4,1010.3,BAQ
2023-05-26,29.2,26.1,35.0,17.4,64.1,215.0,10.8,1007.1,CTG
2023-05-27,29.3,24.2,35.9,13.1,80.6,253.0,9.4,1007.1,STM
2023-05-28,31.2,24.4,34.7,7.4,67.5,263.0,8.6,1009.5,SIN
2023-05-29,28.7,25.3,33.3,0.1,74.7,207.0,23.2,1004.7,MTR
2023-05-30,29.4,25.3,33.6,9.8,69.4,182.0,14.7,1008.9,VDP
2023-05-31,29.0,25.0,33.4,2.4,75.8,264.0,15.4,1008.4,RIO
2023-06-01,29.2,25.6,34.0,19.0,82.2,240.0,15.0,1007.7,MAM
2023-06-02,30.2,25.5,34.8,5.5,58.0,161.0,20.6,1006.3,BALLE
2023-06-03,28.3,25.5,34.4,7.0,68.0,325.0,16.2,1011.2,JOBO
2023-06-04,30.5,24.4,33.5,2.8,82.3,134.0,14.1,1011.3,BAQ
2023-06-05,30.5,24.3,33.9,16.0,60.1,153.0,20.2,1007.9,CTG
2023-06-06,28.0,24.6,35.6,10.9,66.5,106.0,23.8,1008.0,STM
2023-06-07,30.5,24.8,34.6,7.6,78.9,183.0,9.0,1009.7,SIN
2023-06-08,28.6,25.4,35.4,3.7,66.5,78.0,14.5,1005.6,MTR
2023-06-09,30.2,24.6,35.2,31.3,74.3,34.0,21.9,1008.1,VDP
2023-06-10,28.4,25.2,33.4,24.1,74.0,166.0,17.9,1004.3,RIO
2023-06-11,30.2,24.2,33.9,22.9,77.1,54.0,14.3,1011.7,MAM
2023-06-12,29.3,23.9,34.2,3.9,62.1,326.0,19.6,1008.3,BALLE
2023-06-13,27.9,23.8,35.3,3.0,80.7,131.0,13.8,1006.0,JOBO
2023-06-14,30.1,23.9,35.4,6.8,67.0,15.0,16.3,1007.5,BAQ
2023-06-15,30.2,23.7,34.6,6.4,70.0,186.0,23.2,1004.1,CTG
2023-06-16,27.8,24.2,34.3,32.6,80.3,69.0,11.0,1011.9,STM
2023-06-17,29.4,24.1,33.3,2.8,72.9,175.0,20.7,1009.7,SIN
2023-06-18,28.5,24.8,34.9,0.6,59.8,325.0,15.9,1011.7,MTR
2023-06-19,29.3,25.1,32.9,1.0,72.4,171.0,6.4,1007.6,VDP
2023-06-20,28.7,23.6,32.3,37.3,64.0,112.0,10.7,1007.8,RIO
2023-06-21,28.3,24.5,35.0,0.1,63.0,264.0,14.5,1006.3,MAM
2023-06-22,28.6,24.6,33.4,8.1,59.0,132.0,20.3,1008.2,BALLE
2023-06-23,29.8,24.2,32.1,1.2,67.4,62.0,11.3,1007.0,JOBO
2023-06-24,28.3,23.3,31.9,11.8,81.5,272.0,21.4,1006.2,BAQ
2023-06-25,28.3,23.4,32.4,7.5,62.2,307.0,6.8,1004.1,CTG
2023-06-26,27.1,23.4,32.1,13.2,66.7,109.0,18.1,1004.0,STM
2023-06-27,27.5,24.2,31.8,0.4,68.8,227.0,15.8,1004.4,SIN
