fuente,fecha_despacho,dia_semana,remitente,id_unidad,interrumpido,reenrutado,nodo_entrada,ciudad_entrada,franja_horaria,desbalance_entrada,marca_desbalance_entrada,tipo_desbalance_entrada,nodo_salida,ciudad_salida,desbalance_salida,tipo_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba
gas_interrupted_1,2023-01-06,6,Gases del Caribe,CE2772,false,false,BALLE,"Manaure, LAG",Noche,18,true,,MTR,"Montería, COR",84,,588,regional sur,30,2,23,26,7
gas_interrupted_1,2023-01-07,7,Gases de la Guajira,CE8835,false,true,JOBO,"Sahagún, COR",Tarde,-4,false,,RIO,"Riohacha, LAG",84,,231,Regional Sabanas,13,5,22,6,13
gas_interrupted_1,2023-01-08,1,Efigas,CE1441,false,false,BALLE,"Manaure, LAG",Noche,23,true,,VDP,"Valledupar, CES",83,,231,troncal norte,9,32,33,12,0
gas_interrupted_1,2023-01-09,2,Gases del Caribe,CE7094,false,false,JOBO,"Sahagún, COR",Noche,-10,false,,CTG,"Cartagena, BOL",58,,238,Troncal principal,8,15,19,4,7
gas_interrupted_1,2023-01-10,3,Efigas,CE4721,true,false,BALLE,"Manaure, LAG",Madrugada,46,true,,VDP,"Valledupar, CES",97,,267,Regional Sabanas,25,5,8,13,21
gas_interrupted_1,2023-01-11,4,Gases de la Guajira,CE0599,true,true,JOBO,"Sahagún, COR",Mañana,31,true,,BAQ,"Barranquilla, ATL",52,,522,troncal norte,0,30,3,4,2
gas_interrupted_1,2023-01-12,5,Gasnacer,CE8057,false,false,BALLE,"Manaure, LAG",Madrugada,44,true,,CTG,"Cartagena, BOL",65,,561,Ramal industrial,25,17,1,25,5
gas_interrupted_1,2023-01-13,6,Gases del Caribe,CE9398,true,false,BALLE,"Manaure, LAG",Tarde,27,true,,STM,"Santa Marta, MAG",58,,112,ductos varios,18,4,13,0,10
gas_interrupted_1,2023-01-14,7,Gases del Caribe,CE7174,true,true,BALLE,"Manaure, LAG",Madrugada,56,true,,MTR,"Montería, COR",71,,283,regional sur,1,12,29,2,19
gas_interrupted_1,2023-01-15,1,Efigas,CE5894,true,false,JOBO,"Sahagún, COR",Madrugada,38,true,,MAM,"Cartagena, BOL",32,,626,RAMAL urbano,5,1,6,18,9
gas_interrupted_1,2023-01-16,2,,CE6283,false,false,JOBO,"Sahagún, COR",Madrugada,47,true,,BAQ,"Barranquilla, ATL",37,,60,Ramal industrial,4,11,1,4,5
gas_interrupted_1,2023-01-17,3,Gases de la Guajira,CE0443,true,true,BALLE,"Manaure, LAG",Mañana,19,true,,BAQ,"Barranquilla, ATL",135,,360,Troncal principal,31,17,27,28,14
gas_interrupted_1,2023-01-18,4,Gases de la Guajira,CE1797,false,false,JOBO,"Sahagún, COR",Madrugada,45,true,,CTG,"Cartagena, BOL",24,,383,Troncal principal,1,3,6,20,3
gas_interrupted_1,2023-01-19,5,,CE8130,true,false,JOBO,"Sahagún, COR",Madrugada,-14,false,,MAM,"Cartagena, BOL",77,,445,Ramal industrial,10,24,3,4,16
gas_interrupted_1,2023-01-20,6,Efigas,CE3657,true,false,BALLE,"Manaure, LAG",Noche,50,true,,BAQ,"Barranquilla, ATL",39,,172,Troncal principal,5,2,2,11,8
gas_interrupted_1,2023-01-21,7,Gasnacer,CE1779,false,false,BALLE,"Manaure, LAG",Tarde,-12,false,,RIO,"Riohacha, LAG",34,,587,ductos varios,11,2,2,0,18
gas_interrupted_1,2023-01-22,1,Efigas,CE9526,true,true,JOBO,"Sahagún, COR",Mañana,8,true,,SIN,"Sincelejo, SUC",39,,536,troncal norte,1,3,15,1,6
gas_interrupted_1,2023-01-23,2,Gasnacer,CE1836,false,false,JOBO,"Sahagún, COR",Noche,36,true,,CTG,"Cartagena, BOL",117,,341,Troncal principal,11,23,19,10,16
gas_interrupted_1,2023-01-24,3,Surtigas,CE3096,true,false,BALLE,"Manaure, LAG",Noche,11,true,,CTG,"Cartagena, BOL",48,,223,troncal norte,6,2,5,29,1
gas_interrupted_1,2023-01-25,4,Gases de la Guajira,CE6845,false,false,JOBO,"Sahagún, COR",Tarde,-2,false,,MTR,"Montería, COR",68,,620,troncal norte,3,30,7,9,1
gas_interrupted_1,2023-01-26,5,Gases del Caribe,CE9773,true,true,JOBO,"Sahagún, COR",Tarde,1,true,,CTG,"Cartagena, BOL",77,,129,Regional Sabanas,29,10,2,3,21
gas_interrupted_1,2023-01-27,6,Gases de la Guajira,CE8863,true,true,JOBO,"Sahagún, COR",Madrugada,4,true,,CTG,"Cartagena, BOL",85,,113,Troncal principal,24,3,19,2,12
gas_interrupted_1,2023-01-28,7,Efigas,CE5449,false,false,JOBO,"Sahagún, COR",Mañana,50,true,,BAQ,"Barranquilla, ATL",51,,467,troncal norte,12,18,5,7,3
gas_interrupted_1,2023-01-29,1,Gasnacer,CE4012,true,false,BALLE,"Manaure, LAG",Tarde,-9,false,,CTG,"Cartagena, BOL",36,,163,troncal norte,13,7,9,11,4
gas_interrupted_1,2023-01-30,2,Efigas,CE2307,false,false,JOBO,"Sahagún, COR",Tarde,21,true,,RIO,"Riohacha, LAG",33,,430,RAMAL urbano,4,16,1,9,6
gas_interrupted_1,2023-01-31,3,Gases del Caribe,CE1718,true,true,JOBO,"Sahagún, COR",Mañana,16,true,,BAQ,"Barranquilla, ATL",103,,95,ductos varios,11,21,11,33,20
gas_interrupted_2,2023-02-01,4,Surtigas,CE0204,true,false,BALLE,"Manaure, LAG",Mañana,54,true,,BAQ,"Barranquilla, ATL",14,,200,Regional Sabanas,7,1,2,5,1
gas_interrupted_2,2023-02-02,5,Surtigas,CE2712,true,false,BALLE,"Manaure, LAG",Mañana,42,true,,MAM,"Cartagena, BOL",18,,139,ductos varios,1,3,12,1,0
gas_interrupted_2,2023-02-03,6,Gases del Caribe,CE5952,true,false,JOBO,"Sahagún, COR",Noche,18,true,,RIO,"Riohacha, LAG",26,,170,troncal norte,21,1,5,2,5
gas_interrupted_2,2023-02-04,7,Gases del Caribe,CE8041,true,false,BALLE,"Manaure, LAG",Noche,58,true,,SIN,"Sincelejo, SUC",38,,249,troncal norte,0,6,6,3,15
gas_interrupted_2,2023-02-05,1,Gases del Caribe,CE6805,true,false,JOBO,"Sahagún, COR",Madrugada,23,true,,SIN,"Sincelejo, SUC",33,,398,ductos varios,8,17,3,6,3
gas_interrupted_2,2023-02-06,2,Gases del Caribe,CE0840,true,true,JOBO,"Sahagún, COR",Mañana,33,true,,VDP,"Valledupar, CES",64,,259,Regional Sabanas,19,18,16,4,0
gas_interrupted_2,2023-02-07,3,Gases de la Guajira,CE6046,true,false,BALLE,"Manaure, LAG",Madrugada,26,true,,SIN,"Sincelejo, SUC",56,,621,RAMAL urbano,3,29,7,7,0
gas_interrupted_2,2023-02-08,4,Efigas,CE7298,false,false,JOBO,"Sahagún, COR",Madrugada,52,true,,RIO,"Riohacha, LAG",41,,658,ductos varios,6,1,5,32,3
gas_interrupted_2,2023-02-09,5,Gasnacer,CE4229,true,false,JOBO,"Sahagún, COR",Tarde,51,true,,BAQ,"Barranquilla, ATL",20,,293,Regional Sabanas,10,0,0,5,9
gas_interrupted_2,2023-02-10,6,Gases del Caribe,CE1494,true,false,JOBO,"Sahagún, COR",Mañana,16,true,,CTG,"Cartagena, BOL",53,,313,regional sur,13,8,8,1,7
gas_interrupted_2,2023-02-11,7,Gasnacer,CE6929,true,false,JOBO,"Sahagún, COR",Mañana,6,true,,MTR,"Montería, COR",53,,585,Troncal principal,19,12,3,2,10
gas_interrupted_2,2023-02-12,1,Efigas,CE6876,true,false,JOBO,"Sahagún, COR",Madrugada,-4,false,,RIO,"Riohacha, LAG",84,,447,Ramal industrial,9,22,19,16,13
gas_interrupted_2,2023-02-13,2,Surtigas,CE7981,true,false,BALLE,"Manaure, LAG",Mañana,9,true,,STM,"Santa Marta, MAG",63,,583,ductos varios,0,18,15,6,10
gas_interrupted_2,2023-02-14,3,Efigas,CE1392,true,false,JOBO,"Sahagún, COR",Noche,34,true,,CTG,"Cartagena, BOL",62,,319,Ramal industrial,14,3,7,5,22
gas_interrupted_2,2023-02-15,4,Gases del Caribe,CE1,true,false,JOBO,"Sahagún, COR",Noche,-4,false,,STM,"Santa Marta, MAG",28,,595,regional sur,1,8,3,9,0
gas_interrupted_2,2023-02-16,5,Surtigas,CE6628,true,false,JOBO,"Sahagún, COR",Mañana,-8,false,,BAQ,"Barranquilla, ATL",78,,450,Regional Sabanas,8,1,0,32,17
gas_interrupted_2,2023-02-17,6,Gasnacer,CE5502,false,false,JOBO,"Sahagún, COR",Tarde,63,true,,MTR,"Montería, COR",32,,289,Troncal principal,14,1,14,3,10
gas_interrupted_2,2023-02-18,7,Efigas,CE1762,true,true,JOBO,"Sahagún, COR",Mañana,-14,false,,BAQ,"Barranquilla, ATL",58,,361,Ramal industrial,6,6,24,2,4
gas_interrupted_2,2023-02-19,1,Gases de la Guajira,CE1320,true,false,JOBO,"Sahagún, COR",Mañana,39,true,,VDP,"Valledupar, CES",21,,170,Troncal principal,4,3,1,9,1
gas_interrupted_2,2023-02-20,2,Surtigas,CE7895,true,false,BALLE,"Manaure, LAG",Noche,32,true,,CTG,"Cartagena, BOL",63,,99,Ramal industrial,1,35,1,14,1
gas_interrupted_2,2023-02-21,3,Efigas,CE3375,true,false,JOBO,"Sahagún, COR",Noche,0,false,,MTR,"Montería, COR",72,,280,Ramal industrial,17,3,11,27,12
gas_interrupted_2,2023-02-22,4,Gasnacer,CE9768,true,true,JOBO,"Sahagún, COR",Madrugada,14,true,,SIN,"Sincelejo, SUC",72,,450,Troncal principal,11,9,31,7,11
gas_interrupted_2,2023-02-23,5,Gases del Caribe,CE9116,true,false,BALLE,"Manaure, LAG",Noche,39,true,,STM,"Santa Marta, MAG",41,,596,ductos varios,10,15,18,0,12
gas_interrupted_2,2023-02-24,6,Efigas,CE9742,true,false,BALLE,"Manaure, LAG",Tarde,59,true,,RIO,"Riohacha, LAG",64,,421,Troncal principal,0,1,6,30,19
gas_interrupted_2,2023-02-25,7,Gases del Caribe,CE8493,false,false,JOBO,"Sahagún, COR",Madrugada,-4,false,,BAQ,"Barranquilla, ATL",34,,642,troncal norte,9,20,0,8,1
gas_interrupted_2,2023-02-26,1,Efigas,CE9727,true,false,BALLE,"Manaure, LAG",Tarde,-8,false,,MAM,"Cartagena, BOL",38,,649,Ramal industrial,11,3,0,3,17
gas_interrupted_2,2023-02-27,2,Gases del Caribe,CE1908,true,false,BALLE,"Manaure, LAG",Mañana,52,true,,BAQ,"Barranquilla, ATL",13,,389,Troncal principal,0,7,0,1,2
gas_interrupted_2,2023-02-28,3,Surtigas,CE1,true,false,JOBO,"Sahagún, COR",Noche,31,true,,SIN,"Sincelejo, SUC",122,,595,troncal norte,0,34,16,12,30
gas_interrupted_3,2023-03-01,4,Surtigas,CE6433,true,false,BALLE,"Manaure, LAG",Tarde,21,true,,BAQ,"Barranquilla, ATL",37,,422,Ramal industrial,3,2,12,11,24
gas_interrupted_3,2023-03-02,5,Efigas,CE1227,true,false,JOBO,"Sahagún, COR",Tarde,41,true,,BAQ,"Barranquilla, ATL",56,,293,Regional Sabanas,14,5,12,0,14
gas_interrupted_3,2023-03-03,6,Gases de la Guajira,CE3618,true,false,JOBO,"Sahagún, COR",Noche,-10,false,,BAQ,"Barranquilla, ATL",72,,356,RAMAL urbano,28,5,21,15,30
gas_interrupted_3,2023-03-04,7,Surtigas,CE1,true,false,BALLE,"Manaure, LAG",Noche,10,true,,SIN,"Sincelejo, SUC",77,,427,RAMAL urbano,25,24,4,14,14
gas_interrupted_3,2023-03-05,1,Efigas,CE8878,false,false,JOBO,"Sahagún, COR",Tarde,56,true,,RIO,"Riohacha, LAG",32,,118,troncal norte,0,9,26,8,1
gas_interrupted_3,2023-03-06,2,Efigas,CE7355,true,false,JOBO,"Sahagún, COR",Noche,50,true,,BAQ,"Barranquilla, ATL",86,,75,regional sur,16,1,1,17,29
gas_interrupted_3,2023-03-07,3,Surtigas,CE2932,true,false,BALLE,"Manaure, LAG",Tarde,18,true,,MTR,"Montería, COR",38,,517,Regional Sabanas,10,1,6,18,2
gas_interrupted_3,2023-03-08,4,Gases del Caribe,CE2445,true,true,JOBO,"Sahagún, COR",Tarde,17,true,,BAQ,"Barranquilla, ATL",22,,407,Troncal principal,7,6,7,0,6
gas_interrupted_3,2023-03-09,5,Surtigas,CE9224,false,false,BALLE,"Manaure, LAG",Noche,51,true,,BAQ,"Barranquilla, ATL",78,,125,ductos varios,10,6,14,10,18
gas_interrupted_3,2023-03-10,6,Surtigas,CE6327,true,true,BALLE,"Manaure, LAG",Mañana,64,true,,SIN,"Sincelejo, SUC",115,,278,RAMAL urbano,32,23,15,12,12
gas_interrupted_3,2023-03-11,7,Gases del Caribe,CE5267,true,false,BALLE,"Manaure, LAG",Mañana,21,true,,STM,"Santa Marta, MAG",86,,148,regional sur,26,3,9,15,6
gas_interrupted_3,2023-03-12,1,Gasnacer,CE6840,false,false,JOBO,"Sahagún, COR",Madrugada,58,true,,,"Barranquilla, ATL",64,,422,ductos varios,19,0,21,22,20
gas_interrupted_3,2023-03-13,2,Surtigas,CE5624,true,true,JOBO,"Sahagún, COR",Noche,56,true,,CTG,"Cartagena, BOL",97,,90,ductos varios,32,24,16,14,0
gas_interrupted_3,2023-03-14,3,Efigas,CE5677,true,false,BALLE,"Manaure, LAG",Tarde,27,true,,CTG,"Cartagena, BOL",91,,548,ductos varios,5,7,8,23,21
gas_interrupted_3,2023-03-15,null,Gases del Caribe,CE7698,false,true,BALLE,"Manaure, LAG",Tarde,41,true,,MTR,"Montería, COR",39,,505,regional sur,6,17,11,4,15
gas_interrupted_3,2023-03-16,5,Gases de la Guajira,CE2679,false,false,BALLE,"Manaure, LAG",Madrugada,20,true,,SIN,"Sincelejo, SUC",77,,292,troncal norte,23,6,9,9,6
gas_interrupted_3,2023-03-17,6,Gases de la Guajira,CE1260,true,false,BALLE,"Manaure, LAG",Noche,39,true,,VDP,"Valledupar, CES",49,,640,Troncal principal,14,8,8,12,5
gas_interrupted_3,2023-03-18,7,Gases de la Guajira,CE6716,true,false,JOBO,"Sahagún, COR",Noche,9,true,,RIO,"Riohacha, LAG",85,,265,Troncal principal,10,7,10,8,23
gas_interrupted_3,2023-03-19,1,Gases de la Guajira,CE8147,true,false,BALLE,"Manaure, LAG",Mañana,6,true,,MAM,"Cartagena, BOL",67,,142,ductos varios,3,10,0,23,10
gas_interrupted_3,2023-03-20,2,Efigas,CE1676,false,false,BALLE,"Manaure, LAG",Mañana,41,true,,MAM,"Cartagena, BOL",52,,340,ductos varios,28,12,2,0,1
gas_interrupted_3,2023-03-21,3,Surtigas,CE8166,true,false,BALLE,"Manaure, LAG",Tarde,61,true,,VDP,"Valledupar, CES",44,,128,Ramal industrial,3,31,3,7,14
gas_interrupted_3,2023-03-22,4,Surtigas,CE3394,true,true,BALLE,"Manaure, LAG",Noche,28,true,,MTR,"Montería, COR",47,,582,Ramal industrial,1,23,29,10,2
gas_interrupted_3,2023-03-23,5,Gasnacer,CE0275,true,false,BALLE,"Manaure, LAG",Madrugada,-8,false,,RIO,"Riohacha, LAG",74,,72,Troncal principal,17,9,9,0,19
gas_interrupted_3,2023-03-24,6,Gases del Caribe,CE1889,true,false,JOBO,"Sahagún, COR",Noche,48,true,,MTR,"Montería, COR",20,,467,Troncal principal,0,2,19,3,0
gas_interrupted_3,2023-03-25,7,Surtigas,CE1552,true,true,BALLE,"Manaure, LAG",Tarde,54,true,,CTG,"Cartagena, BOL",28,,173,ductos varios,11,2,19,5,2
gas_interrupted_3,2023-03-26,1,Efigas,CE9366,true,false,JOBO,"Sahagún, COR",Tarde,-9,false,,VDP,"Valledupar, CES",20,,497,Troncal principal,0,1,10,2,15
gas_interrupted_3,2023-03-27,2,Efigas,CE0233,true,false,JOBO,"Sahagún, COR",Madrugada,-15,false,,MAM,"Cartagena, BOL",56,,334,RAMAL urbano,0,1,26,22,5
gas_interrupted_3,2023-03-28,3,Efigas,CE7207,false,false,JOBO,"Sahagún, COR",Noche,30,true,,CTG,"Cartagena, BOL",53,,396,regional sur,5,9,21,1,8
gas_interrupted_3,2023-03-29,4,Gasnacer,CE3331,true,false,BALLE,"Manaure, LAG",Tarde,50,true,,SIN,"Sincelejo, SUC",60,,422,ductos varios,0,15,0,19,19
gas_interrupted_3,2023-03-30,5,Efigas,CE6487,true,false,BALLE,"Manaure, LAG",Mañana,-6,false,,MTR,"Montería, COR",47,,605,Regional Sabanas,14,5,5,8,2
gas_interrupted_3,2023-03-31,6,Gases del Caribe,CE4571,false,true,BALLE,"Manaure, LAG",Noche,59,true,,CTG,"Cartagena, BOL",32,,166,ductos varios,2,14,16,3,6
gas_interrupted_4,2023-04-01,7,,CE5465,true,false,JOBO,"Sahagún, COR",Noche,49,true,,VDP,"Valledupar, CES",16,,257,Regional Sabanas,8,5,4,2,0
gas_interrupted_4,2023-04-02,1,Gasnacer,CE2743,true,true,JOBO,"Sahagún, COR",Mañana,56,true,,VDP,"Valledupar, CES",38,,565,Regional Sabanas,0,6,6,7,13
gas_interrupted_4,2023-04-03,2,Gasnacer,CE8899,true,false,BALLE,"Manaure, LAG",Noche,-9,false,,MTR,"Montería, COR",54,,146,regional sur,15,14,3,11,0
gas_interrupted_4,2023-04-04,3,Gasnacer,CE1,true,false,JOBO,"Sahagún, COR",Mañana,-4,false,,BAQ,"Barranquilla, ATL",42,,269,Regional Sabanas,5,15,0,3,9
gas_interrupted_4,2023-04-05,4,Gasnacer,CE0587,true,false,BALLE,"Manaure, LAG",Noche,39,true,,MTR,"Montería, COR",51,,659,RAMAL urbano,23,12,11,5,12
gas_interrupted_4,2023-04-06,5,Gases de la Guajira,CE5507,false,false,JOBO,"Sahagún, COR",Noche,-10,false,,MTR,"Montería, COR",90,,109,RAMAL urbano,0,17,23,1,30
gas_interrupted_4,2023-04-07,6,Efigas,CE8224,true,false,BALLE,"Manaure, LAG",Mañana,-3,false,,STM,"Santa Marta, MAG",106,,537,troncal norte,6,23,14,9,27
gas_interrupted_4,2023-04-08,7,Surtigas,CE7145,true,false,BALLE,"Manaure, LAG",Mañana,39,true,,VDP,"Valledupar, CES",69,,419,Ramal industrial,9,14,13,10,1
gas_interrupted_4,2023-04-09,1,Surtigas,CE3947,false,false,JOBO,"Sahagún, COR",Madrugada,29,true,,BAQ,"Barranquilla, ATL",105,,320,Troncal principal,23,29,0,7,17
gas_interrupted_4,2023-04-10,2,Gases de la Guajira,CE3294,false,false,BALLE,"Manaure, LAG",Mañana,45,true,,BAQ,"Barranquilla, ATL",62,,88,regional sur,28,27,4,8,2
gas_interrupted_4,2023-04-11,3,Gases del Caribe,CE2087,true,false,BALLE,"Manaure, LAG",Madrugada,44,true,,STM,"Santa Marta, MAG",73,,457,Troncal principal,7,34,8,10,3
gas_interrupted_4,2023-04-12,4,Surtigas,CE0191,false,false,JOBO,"Sahagún, COR",Noche,24,true,,BAQ,"Barranquilla, ATL",55,,70,RAMAL urbano,0,9,10,9,21
gas_interrupted_4,2023-04-13,5,Efigas,CE3000,true,false,BALLE,"Manaure, LAG",Tarde,-10,false,,RIO,"Riohacha, LAG",61,,642,Troncal principal,0,22,1,3,33
gas_interrupted_4,2023-04-14,6,Surtigas,CE4450,true,false,BALLE,"Manaure, LAG",Tarde,16,true,,RIO,"Riohacha, LAG",97,,417,regional sur,15,21,4,28,6
gas_interrupted_4,2023-04-15,7,Gases del Caribe,CE1742,false,true,BALLE,"Manaure, LAG",Noche,31,true,,SIN,"Sincelejo, SUC",32,,611,regional sur,9,8,16,2,2
gas_interrupted_4,2023-04-16,1,Surtigas,CE8632,true,true,BALLE,"Manaure, LAG",Tarde,11,true,,RIO,"Riohacha, LAG",34,,588,RAMAL urbano,6,6,4,6,15
gas_interrupted_4,2023-04-17,2,Gases del Caribe,CE1381,false,false,JOBO,"Sahagún, COR",Tarde,20,true,,MTR,"Montería, COR",15,,390,regional sur,1,0,2,5,5
gas_interrupted_4,2023-04-18,3,Gasnacer,CE5131,false,false,BALLE,"Manaure, LAG",Madrugada,54,true,,RIO,"Riohacha, LAG",21,,365,Regional Sabanas,1,0,1,12,6
gas_interrupted_4,2023-04-19,4,Gases del Caribe,CE7052,true,false,JOBO,"Sahagún, COR",Mañana,64,true,,BAQ,"Barranquilla, ATL",58,,204,Ramal industrial,8,12,5,8,7
gas_interrupted_4,2023-04-20,5,Gases del Caribe,CE4961,true,false,BALLE,"Manaure, LAG",Madrugada,39,true,,CTG,"Cartagena, BOL",54,,147,Regional Sabanas,6,31,5,2,9
gas_interrupted_4,2023-04-21,6,Gases de la Guajira,CE0152,true,true,JOBO,"Sahagún, COR",Mañana,55,true,,STM,"Santa Marta, MAG",33,,627,troncal norte,6,13,0,12,0
gas_interrupted_4,2023-04-22,7,Surtigas,CE4959,true,false,BALLE,"Manaure, LAG",Mañana,-4,false,,BAQ,"Barranquilla, ATL",81,,619,troncal norte,2,15,4,39,13
gas_interrupted_4,2023-04-23,1,Efigas,CE4988,true,false,JOBO,"Sahagún, COR",Mañana,-14,false,,SIN,"Sincelejo, SUC",31,,366,Regional Sabanas,4,16,14,1,6
gas_interrupted_4,2023-04-24,2,Gases del Caribe,CE1665,true,false,JOBO,"Sahagún, COR",Mañana,50,true,,STM,"Santa Marta, MAG",37,,253,RAMAL urbano,4,10,1,14,12
gas_interrupted_4,2023-04-25,3,Gasnacer,CE6094,false,true,JOBO,"Sahagún, COR",Mañana,-12,false,,RIO,"Riohacha, LAG",78,,94,regional sur,15,1,15,1,24
gas_interrupted_4,2023-04-26,4,Gases del Caribe,CE3561,false,false,JOBO,"Sahagún, COR",Noche,-7,false,,CTG,"Cartagena, BOL",44,,385,regional sur,2,18,16,0,1
gas_interrupted_4,2023-04-27,5,Efigas,CE2935,true,false,BALLE,"Manaure, LAG",Madrugada,-11,false,,RIO,"Riohacha, LAG",15,,254,Regional Sabanas,2,10,2,0,1
gas_interrupted_4,2023-04-28,6,Efigas,CE2999,true,true,JOBO,"Sahagún, COR",Mañana,27,true,,CTG,"Cartagena, BOL",28,,183,Troncal principal,2,22,0,5,1
gas_interrupted_4,2023-04-29,7,Gasnacer,CE2246,false,false,JOBO,"Sahagún, COR",Madrugada,7,true,,MTR,"Montería, COR",74,,262,troncal norte,9,16,12,28,6
gas_interrupted_4,2023-04-30,1,Gases del Caribe,CE5510,true,false,BALLE,"Manaure, LAG",Mañana,-14,false,,SIN,"Sincelejo, SUC",10,,321,ductos varios,0,14,0,0,0
gas_interrupted_5,2023-05-01,2,Surtigas,CE4983,false,true,JOBO,"Sahagún, COR",Noche,15,true,,VDP,"Valledupar, CES",30,,104,Troncal principal,0,6,15,15,0
gas_interrupted_5,2023-05-02,3,Gases del Caribe,CE0750,true,true,JOBO,"Sahagún, COR",Tarde,44,true,,RIO,"Riohacha, LAG",37,,185,troncal norte,9,14,1,8,5
gas_interrupted_5,2023-05-03,4,Gasnacer,CE0758,false,true,BALLE,"Manaure, LAG",Mañana,60,true,,MAM,"Cartagena, BOL",41,,489,Regional Sabanas,8,15,6,1,5
gas_interrupted_5,2023-05-04,5,Gases del Caribe,CE8133,true,false,JOBO,"Sahagún, COR",Madrugada,55,true,,CTG,"Cartagena, BOL",102,,230,Troncal principal,20,23,20,0,6
gas_interrupted_5,2023-05-05,6,Gases del Caribe,CE2528,true,false,BALLE,"Manaure, LAG",Noche,61,true,,STM,"Santa Marta, MAG",25,,359,regional sur,4,23,5,2,1
gas_interrupted_5,2023-05-06,7,Efigas,CE4386,true,false,BALLE,"Manaure, LAG",Madrugada,29,true,,BAQ,"Barranquilla, ATL",70,,390,Regional Sabanas,19,7,15,12,19
gas_interrupted_5,2023-05-07,1,Gases del Caribe,CE5381,false,false,BALLE,"Manaure, LAG",Noche,24,true,,RIO,"Riohacha, LAG",31,,617,RAMAL urbano,5,1,15,21,0
gas_interrupted_5,2023-05-08,2,Gases del Caribe,CE9076,true,false,BALLE,"Manaure, LAG",Noche,60,true,,MAM,"Cartagena, BOL",28,,629,regional sur,0,4,9,9,11
gas_interrupted_5,2023-05-09,3,Gasnacer,CE6257,true,true,BALLE,"Manaure, LAG",Madrugada,-12,false,,RIO,"Riohacha, LAG",33,,347,regional sur,9,0,3,19,16
gas_interrupted_5,2023-05-10,4,Efigas,CE3247,true,false,JOBO,"Sahagún, COR",Tarde,63,true,,BAQ,"Barranquilla, ATL",79,,164,Ramal industrial,15,21,26,7,0
gas_interrupted_5,2023-05-11,5,Gases del Caribe,CE5544,true,true,JOBO,"Sahagún, COR",Madrugada,12,true,,CTG,"Cartagena, BOL",61,,124,Ramal industrial,1,3,25,4,13
gas_interrupted_5,2023-05-12,6,Gases del Caribe,CE7843,false,true,JOBO,"Sahagún, COR",Tarde,15,true,,BAQ,"Barranquilla, ATL",45,,177,ductos varios,28,6,13,3,0
gas_interrupted_5,2023-05-13,7,Gases del Caribe,CE6803,true,false,BALLE,"Manaure, LAG",Tarde,11,true,,MTR,"Montería, COR",28,,85,RAMAL urbano,1,1,16,2,18
gas_interrupted_5,2023-05-14,1,Gases del Caribe,CE4920,false,false,JOBO,"Sahagún, COR",Mañana,35,true,,CTG,"Cartagena, BOL",49,,428,regional sur,0,0,1,23,11
gas_interrupted_5,2023-05-15,2,Surtigas,CE2560,true,false,BALLE,"Manaure, LAG",Mañana,46,true,,RIO,"Riohacha, LAG",52,,152,ductos varios,6,5,8,11,9
gas_interrupted_5,2023-05-16,3,Gasnacer,CE4732,true,true,JOBO,"Sahagún, COR",Madrugada,37,true,,MAM,"Cartagena, BOL",63,,384,ductos varios,0,35,5,7,1
gas_interrupted_5,2023-05-17,4,Gases de la Guajira,CE6637,true,false,JOBO,"Sahagún, COR",Mañana,57,true,,CTG,"Cartagena, BOL",15,,584,RAMAL urbano,4,10,2,3,0
gas_interrupted_5,2023-05-18,5,Gases del Caribe,CE8042,true,true,JOBO,"Sahagún, COR",Noche,10,true,,RIO,"Riohacha, LAG",22,,623,Troncal principal,15,0,0,9,3
gas_interrupted_5,2023-05-19,6,Gasnacer,CE2253,true,false,BALLE,"Manaure, LAG",Madrugada,21,true,,RIO,"Riohacha, LAG",15,,194,ductos varios,0,0,1,11,1
gas_interrupted_5,2023-05-20,7,Gasnacer,CE0696,false,false,JOBO,"Sahagún, COR",Tarde,45,true,,STM,"Santa Marta, MAG",25,,295,ductos varios,0,5,1,2,15
gas_interrupted_5,2023-05-21,1,Surtigas,CE2137,true,true,BALLE,"Manaure, LAG",Noche,61,true,,STM,"Santa Marta, MAG",38,,634,Ramal industrial,1,21,6,2,17
gas_interrupted_5,2023-05-22,2,Gasnacer,CE6044,false,true,JOBO,"Sahagún, COR",Tarde,41,true,,SIN,"Sincelejo, SUC",28,,578,regional sur,6,3,8,7,0
gas_interrupted_5,2023-05-23,3,Gases del Caribe,CE6236,true,true,BALLE,"Manaure, LAG",Tarde,47,true,,MTR,"Montería, COR",13,,260,troncal norte,5,5,2,2,0
gas_interrupted_5,2023-05-24,4,Surtigas,CE8183,true,false,JOBO,"Sahagún, COR",Tarde,49,true,,RIO,"Riohacha, LAG",26,,580,RAMAL urbano,2,5,0,6,20
gas_interrupted_5,2023-05-25,5,Surtigas,CE8550,false,false,JOBO,"Sahagún, COR",Tarde,-10,false,,SIN,"Sincelejo, SUC",46,,636,Regional Sabanas,7,18,4,6,4
gas_interrupted_5,2023-05-26,6,Gases del Caribe,CE6811,true,true,JOBO,"Sahagún, COR",Mañana,-10,false,,SIN,"Sincelejo, SUC",73,,305,Ramal industrial,26,2,11,11,0
