fuente,fecha_despacho,dia_semana,remitente,id_unidad,nodo_entrada,ciudad_entrada,franja_horaria,desbalance_entrada,marca_desbalance_entrada,tipo_desbalance_entrada,nodo_salida,ciudad_salida,desbalance_salida,tipo_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba,fabricante,modelo,antiguedad_unidd
gas_flows_5,2023-05-30,3,Surtigas,CE6306,JOBO,"Sahagún, COR",Noche,33,true,,VDP,"Valledupar, CES",49,,617,regional sur,6,3,0,32,6,Caterpillar,C15,13
gas_flows_5,2023-05-31,4,Efigas,CE4125,BALLE,"Manaure, LAG",Mañana,44,true,,RIO,"Riohacha, LAG",13,,100,RAMAL urbano,0,0,10,1,5,Caterpillar,,27
gas_flows_6,2023-06-01,5,Gasnacer,CE8401,BALLE,"Manaure, LAG",Madrugada,-2,false,,STM,"Santa Marta, MAG",50,,625,Troncal principal,10,28,6,3,1,Caterpillar,Centaur 40,8
gas_flows_6,2023-06-02,6,Gases del Caribe,CE7001,BALLE,"Manaure, LAG",Noche,-3,false,,MAM,"Cartagena, BOL",93,,164,ductos varios,4,28,21,4,15,GE Oil & Gas,Mars 100,3
gas_flows_6,2023-06-03,7,Gases de la Guajira,CE2517,BALLE,"Manaure, LAG",Mañana,32,true,,CTG,"Cartagena, BOL",65,,476,Ramal industrial,23,9,2,6,22,Solar Turbines,C15,27
gas_flows_6,2023-06-04,1,Gases del Caribe,CE3368,BALLE,"Manaure, LAG",Tarde,19,true,,RIO,"Riohacha, LAG",39,,410,Troncal principal,0,11,1,12,21,Caterpillar,C15,7
gas_flows_6,2023-06-05,2,Gases del Caribe,CE5139,JOBO,"Sahagún, COR",Madrugada,54,true,,MAM,"Cartagena, BOL",53,,515,troncal norte,26,1,3,16,0,Solar Turbines,Centaur 40,8
gas_flows_6,2023-06-06,3,Gasnacer,CE7542,JOBO,"Sahagún, COR",Noche,7,true,,MTR,"Montería, COR",42,,508,Regional Sabanas,1,4,2,34,0,Caterpillar,Taurus 60,5
gas_flows_6,2023-06-07,4,Gasnacer,CE2482,BALLE,"Manaure, LAG",Noche,-8,false,,BAQ,"Barranquilla, ATL",73,,175,troncal norte,11,7,10,25,8,Siemens,C15,27
gas_flows_6,2023-06-08,5,Gases del Caribe,CE7507,JOBO,"Sahagún, COR",Noche,19,true,,MAM,"Cartagena, BOL",39,,488,ductos varios,0,9,7,1,20,Solar Turbines,Centaur 40,2
gas_flows_6,2023-06-09,6,Surtigas,CE7319,JOBO,"Sahagún, COR",Madrugada,1,true,,BAQ,"Barranquilla, ATL",66,,561,Regional Sabanas,1,23,13,12,7,Siemens,Mars 100,26
gas_flows_6,2023-06-10,7,Gases del Caribe,CE5976,JOBO,"Sahagún, COR",Mañana,-12,false,,SIN,"Sincelejo, SUC",68,,318,regional sur,10,11,21,3,14,Caterpillar,Taurus 60,27
gas_flows_6,2023-06-11,1,Gases del Caribe,CE9374,BALLE,"Manaure, LAG",Noche,15,true,,RIO,"Riohacha, LAG",30,,193,Troncal principal,6,0,15,0,2,Caterpillar,Mars 100,22
gas_flows_6,2023-06-12,2,Surtigas,CE1273,JOBO,"Sahagún, COR",Noche,23,true,,STM,"Santa Marta, MAG",110,,259,Ramal industrial,0,6,0,30,38,Solar Turbines,Taurus 60,8
gas_flows_6,2023-06-13,3,Efigas,CE8655,BALLE,"Manaure, LAG",Mañana,42,true,,CTG,"Cartagena, BOL",46,,440,RAMAL urbano,3,12,33,0,3,Caterpillar,C15,5
gas_flows_6,2023-06-14,4,Gases del Caribe,CE3441,BALLE,"Manaure, LAG",Mañana,-12,false,,STM,"Santa Marta, MAG",53,,194,regional sur,7,12,6,16,17,GE Oil & Gas,Centaur 40,19
gas_flows_6,2023-06-15,5,Gases de la Guajira,CE8776,JOBO,"Sahagún, COR",Mañana,0,false,,RIO,"Riohacha, LAG",31,,652,ductos varios,16,7,7,4,4,GE Oil & Gas,Taurus 60,23
gas_flows_6,2023-06-16,6,Gases de la Guajira,CE1913,JOBO,"Sahagún, COR",Mañana,62,true,,MTR,"Montería, COR",24,,143,RAMAL urbano,5,0,8,0,6,Solar Turbines,C15,27
gas_flows_6,2023-06-17,7,Efigas,CE3286,BALLE,"Manaure, LAG",Tarde,-7,false,,MTR,"Montería, COR",83,,264,regional sur,12,14,10,29,4,GE Oil & Gas,C15,17
gas_flows_6,2023-06-18,1,Efigas,CE1,BALLE,"Manaure, LAG",Mañana,61,true,,VDP,"Valledupar, CES",29,,128,Regional Sabanas,4,10,8,5,3,Solar Turbines,Taurus 60,18
gas_flows_6,2023-06-19,2,Efigas,CE7842,BALLE,"Manaure, LAG",Noche,58,true,,BAQ,"Barranquilla, ATL",30,,642,troncal norte,6,28,1,0,0,Caterpillar,Centaur 40,11
gas_flows_6,2023-06-20,3,Gasnacer,CE2424,JOBO,"Sahagún, COR",Madrugada,49,true,,VDP,"Valledupar, CES",74,,360,ductos varios,13,27,7,7,6,GE Oil & Gas,Centaur 40,26
gas_flows_6,2023-06-21,4,Gases de la Guajira,CE3658,BALLE,"Manaure, LAG",Mañana,61,true,,MAM,"Cartagena, BOL",59,,188,troncal norte,31,15,12,1,0,GE Oil & Gas,Mars 100,13
gas_flows_6,2023-06-22,5,Gasnacer,CE1009,BALLE,"Manaure, LAG",Mañana,-12,false,,MTR,"Montería, COR",51,,314,RAMAL urbano,8,23,0,2,17,Caterpillar,Mars 100,18
gas_flows_6,2023-06-23,6,Gases de la Guajira,CE8037,JOBO,"Sahagún, COR",Noche,50,true,,CTG,"Cartagena, BOL",77,,482,Regional Sabanas,3,17,17,11,7,Solar Turbines,Centaur 40,26
gas_flows_6,2023-06-24,7,Gasnacer,CE8368,BALLE,"Manaure, LAG",Tarde,39,true,,CTG,"Cartagena, BOL",37,,145,regional sur,22,0,1,6,0,GE Oil & Gas,Taurus 60,8
gas_flows_6,2023-06-25,1,Gases del Caribe,CE9753,BALLE,"Manaure, LAG",Tarde,26,true,,STM,"Santa Marta, MAG",91,,136,Regional Sabanas,15,25,10,23,0,Caterpillar,C15,9
gas_flows_6,2023-06-26,2,Gases del Caribe,CE8244,JOBO,"Sahagún, COR",Noche,-7,false,,VDP,"Valledupar, CES",42,,201,Troncal principal,4,16,6,10,7,GE Oil & Gas,Taurus 60,10
gas_flows_6,2023-06-27,3,Surtigas,CE1708,BALLE,"Manaure, LAG",Madrugada,38,true,,CTG,"Cartagena, BOL",56,,385,Regional Sabanas,1,22,13,7,19,Siemens,Taurus 60,21
gas_flows_6,2023-06-28,4,Surtigas,CE9742,BALLE,"Manaure, LAG",Noche,42,true,,BAQ,"Barranquilla, ATL",30,,86,Ramal industrial,0,2,4,15,0,Solar Turbines,Mars 100,8
gas_flows_6,2023-06-29,5,Efigas,CE6558,BALLE,"Manaure, LAG",Tarde,56,true,,BAQ,"Barranquilla, ATL",25,,656,Regional Sabanas,12,0,3,0,4,GE Oil & Gas,Taurus 60,12
gas_flows_6,2023-06-30,6,Gases del Caribe,CE3932,JOBO,"Sahagún, COR",Mañana,19,true,,VDP,"Valledupar, CES",39,,486,regional sur,5,24,3,6,1,Siemens,Centaur 40,2
gas_flows_7,2023-07-01,7,Gases de la Guajira,CE3369,BALLE,"Manaure, LAG",Tarde,2,true,,STM,"Santa Marta, MAG",61,,605,Troncal principal,8,15,4,14,22,Solar Turbines,Centaur 40,12
gas_flows_7,2023-07-02,1,Gases de la Guajira,CE9050,BALLE,"Manaure, LAG",Madrugada,23,true,,SIN,"Sincelejo, SUC",38,,92,Regional Sabanas,4,5,5,0,14,Caterpillar,C15,20
gas_flows_7,2023-07-03,2,Gases de la Guajira,CE1599,JOBO,"Sahagún, COR",Madrugada,21,true,,RIO,"Riohacha, LAG",88,,249,ductos varios,25,1,22,12,11,GE Oil & Gas,C15,13
gas_flows_7,2023-07-04,3,Efigas,CE2817,BALLE,"Manaure, LAG",Tarde,0,false,,MTR,"Montería, COR",21,,269,Regional Sabanas,5,6,5,0,10,Solar Turbines,Centaur 40,29
gas_flows_7,2023-07-05,4,Efigas,CE7958,BALLE,"Manaure, LAG",Noche,41,true,,SIN,"Sincelejo, SUC",72,,640,Regional Sabanas,1,30,14,30,5,Caterpillar,Mars 100,13
gas_flows_7,2023-07-06,5,Surtigas,CE0322,BALLE,"Manaure, LAG",Mañana,10,true,,BAQ,"Barranquilla, ATL",34,,171,Regional Sabanas,2,4,10,3,14,Siemens,Taurus 60,22
gas_flows_7,2023-07-07,6,Gases del Caribe,CE1416,JOBO,"Sahagún, COR",Noche,40,true,,MTR,"Montería, COR",31,,346,regional sur,0,8,12,21,2,Solar Turbines,Mars 100,16
gas_flows_7,2023-07-08,7,Surtigas,CE9118,JOBO,"Sahagún, COR",Tarde,41,true,,RIO,"Riohacha, LAG",61,,146,Regional Sabanas,9,14,17,19,1,GE Oil & Gas,Mars 100,6
gas_flows_7,2023-07-09,1,Efigas,CE2314,BALLE,"Manaure, LAG",Noche,41,true,,BAQ,"Barranquilla, ATL",54,,653,regional sur,11,5,1,12,14,GE Oil & Gas,C15,18
gas_flows_7,2023-07-10,2,Gases del Caribe,CE3792,BALLE,"Manaure, LAG",Noche,28,true,,SIN,"Sincelejo, SUC",54,,557,ductos varios,11,1,0,27,22,Siemens,Taurus 60,10
gas_flows_7,2023-07-11,3,Gases del Caribe,CE7666,JOBO,"Sahagún, COR",Mañana,55,true,,VDP,"Valledupar, CES",105,,71,Regional Sabanas,28,2,12,27,24,Caterpillar,Taurus 60,11
gas_flows_7,2023-07-12,4,Gases del Caribe,CE3520,,"Manaure, LAG",Tarde,35,true,,SIN,"Sincelejo, SUC",77,,422,Troncal principal,9,29,0,12,6,GE Oil & Gas,Mars 100,27
gas_flows_7,2023-07-13,5,Efigas,CE7141,JOBO,"Sahagún, COR",Madrugada,18,true,,SIN,"Sincelejo, SUC",24,,562,Ramal industrial,13,2,2,1,4,GE Oil & Gas,Centaur 40,25
gas_flows_7,2023-07-14,6,Gasnacer,CE1053,BALLE,"Manaure, LAG",Tarde,-3,false,,RIO,"Riohacha, LAG",40,,266,ductos varios,2,3,3,2,19,Solar Turbines,Centaur 40,5
gas_flows_7,2023-07-15,7,Surtigas,CE7756,BALLE,"Manaure, LAG",Madrugada,21,true,,MAM,"Cartagena, BOL",63,,75,ductos varios,0,11,2,28,7,Caterpillar,Mars 100,29
gas_flows_7,2023-07-16,null,Gases de la Guajira,CE0038,JOBO,"Sahagún, COR",Madrugada,43,true,,STM,"Santa Marta, MAG",57,,326,Regional Sabanas,10,0,7,0,30,GE Oil & Gas,C15,13
gas_flows_7,2023-07-17,2,Gases del Caribe,CE0772,BALLE,"Manaure, LAG",Mañana,18,true,,VDP,"Valledupar, CES",49,,439,ductos varios,9,9,24,2,7,Solar Turbines,C15,26
gas_flows_7,2023-07-18,3,Surtigas,CE8534,JOBO,"Sahagún, COR",Madrugada,3,true,,MAM,"Cartagena, BOL",47,,317,troncal norte,6,18,5,3,3,GE Oil & Gas,Taurus 60,22
gas_flows_7,2023-07-19,4,Surtigas,CE5463,BALLE,"Manaure, LAG",Mañana,61,true,,RIO,"Riohacha, LAG",111,,390,regional sur,3,19,25,7,25,Solar Turbines,Mars 100,29
gas_flows_7,2023-07-20,5,Gases del Caribe,CE9664,BALLE,"Manaure, LAG",Madrugada,61,true,,SIN,"Sincelejo, SUC",63,,643,regional sur,29,4,12,3,3,Caterpillar,Mars 100,27
gas_flows_7,2023-07-21,6,Surtigas,CE12345678,BALLE,"Manaure, LAG",Tarde,9,true,,RIO,"Riohacha, LAG",81,,505,regional sur,21,8,31,14,10,GE Oil & Gas,Mars 100,27
gas_flows_7,2023-07-22,7,Efigas,CE5307,BALLE,"Manaure, LAG",Madrugada,56,true,,CTG,"Cartagena, BOL",31,,594,Troncal principal,15,0,0,1,17,Siemens,Taurus 60,21
gas_flows_7,2023-07-23,1,Efigas,CE2850,JOBO,"Sahagún, COR",Madrugada,4,true,,CTG,"Cartagena, BOL",43,,559,ductos varios,1,15,2,6,5,GE Oil & Gas,Centaur 40,26
gas_flows_7,2023-07-24,2,Gases del Caribe,CE8584,BALLE,"Manaure, LAG",Madrugada,-2,false,,STM,"Santa Marta, MAG",26,,198,Troncal principal,12,1,10,0,3,GE Oil & Gas,Mars 100,5
gas_flows_7,2023-07-25,3,Gases de la Guajira,CE3777,BALLE,"Manaure, LAG",Noche,17,true,,RIO,"Riohacha, LAG",38,,365,regional sur,7,22,1,16,5,Caterpillar,Taurus 60,12
gas_flows_7,2023-07-26,4,Gases de la Guajira,CE9973,JOBO,"Sahagún, COR",Tarde,30,true,,CTG,"Cartagena, BOL",54,,520,Ramal industrial,10,6,1,0,25,Solar Turbines,C15,21
gas_flows_7,2023-07-27,5,Efigas,CE6221,BALLE,"Manaure, LAG",Mañana,59,true,,STM,"Santa Marta, MAG",21,,138,regional sur,6,5,0,4,8,Siemens,C15,20
gas_flows_7,2023-07-28,6,Gases de la Guajira,CE7489,JOBO,"Sahagún, COR",Mañana,41,true,,STM,"Santa Marta, MAG",53,,225,Ramal industrial,2,18,27,4,4,GE Oil & Gas,Taurus 60,16
gas_flows_7,2023-07-29,7,Gasnacer,CE7060,BALLE,"Manaure, LAG",Mañana,-14,false,,RIO,"Riohacha, LAG",56,,124,troncal norte,5,10,10,14,22,Siemens,Mars 100,20
gas_flows_7,2023-07-30,1,Gasnacer,CE1901,JOBO,"Sahagún, COR",Noche,58,true,,RIO,"Riohacha, LAG",85,,583,regional sur,35,5,10,5,16,GE Oil & Gas,Centaur 40,19
gas_flows_7,2023-07-31,2,Gases de la Guajira,CE7382,JOBO,"Sahagún, COR",Noche,51,true,,VDP,"Valledupar, CES",41,,556,Troncal principal,3,2,22,3,1,GE Oil & Gas,C15,3
gas_flows_8,2023-08-01,3,Gases de la Guajira,CE4571,JOBO,"Sahagún, COR",Madrugada,-15,false,,SIN,"Sincelejo, SUC",75,,615,RAMAL urbano,16,6,0,22,17,GE Oil & Gas,C15,18
gas_flows_8,2023-08-02,4,Gases de la Guajira,CE0412,JOBO,"Sahagún, COR",Noche,-7,false,,BAQ,"Barranquilla, ATL",88,,326,regional sur,3,14,17,11,22,Solar Turbines,Taurus 60,10
gas_flows_8,2023-08-03,5,Gasnacer,CE3170,BALLE,"Manaure, LAG",Tarde,6,true,,BAQ,"Barranquilla, ATL",33,,404,RAMAL urbano,7,6,1,0,11,GE Oil & Gas,Mars 100,13
gas_flows_8,2023-08-04,6,Efigas,CE0026,BALLE,"Manaure, LAG",Noche,-13,false,,VDP,"Valledupar, CES",68,,88,regional sur,0,33,14,6,9,Caterpillar,Taurus 60,22
gas_flows_8,2023-08-05,7,Surtigas,CE2029,BALLE,"Manaure, LAG",Madrugada,45,true,,MTR,"Montería, COR",62,,146,Ramal industrial,11,3,17,4,7,Caterpillar,Centaur 40,14
gas_flows_8,2023-08-06,1,Gasnacer,CE7361,JOBO,"Sahagún, COR",Madrugada,27,true,,MAM,"Cartagena, BOL",28,,621,ductos varios,6,5,1,0,12,Caterpillar,Taurus 60,28
gas_flows_8,2023-08-07,2,Gasnacer,CE1110,JOBO,"Sahagún, COR",Tarde,13,true,,BAQ,"Barranquilla, ATL",20,,622,Troncal principal,2,1,1,0,10,Caterpillar,Taurus 60,7
gas_flows_8,2023-08-08,3,Gases de la Guajira,CE0279,BALLE,"Manaure, LAG",Tarde,-7,false,,BAQ,"Barranquilla, ATL",80,,501,troncal norte,14,0,17,17,10,Solar Turbines,Taurus 60,25
gas_flows_8,2023-08-09,4,Gases del Caribe,CE6548,JOBO,"Sahagún, COR",Tarde,33,true,,CTG,"Cartagena, BOL",57,,238,Troncal principal,0,10,12,23,3,Siemens,C15,26
gas_flows_8,2023-08-10,5,Gasnacer,CE1155,BALLE,"Manaure, LAG",Madrugada,38,true,,CTG,"Cartagena, BOL",105,,305,ductos varios,8,12,18,9,33,Solar Turbines,Mars 100,26
gas_flows_8,2023-08-11,6,Surtigas,CE1624,JOBO,"Sahagún, COR",Noche,62,true,,MAM,"Cartagena, BOL",59,,203,ductos varios,0,5,9,16,16,Siemens,C15,26
gas_flows_8,2023-08-12,7,Efigas,CE1087,BALLE,"Manaure, LAG",Madrugada,42,true,,STM,"Santa Marta, MAG",48,,408,regional sur,8,17,5,10,3,GE Oil & Gas,Taurus 60,12
gas_flows_8,2023-08-13,1,Gasnacer,CE4570,BALLE,"Manaure, LAG",Madrugada,33,true,,MTR,"Montería, COR",20,,216,troncal norte,3,5,5,12,2,Siemens,Mars 100,16
gas_flows_8,2023-08-14,2,Gases del Caribe,CE1272,BALLE,"Manaure, LAG",Madrugada,-5,false,,BAQ,"Barranquilla, ATL",56,,70,troncal norte,7,9,3,23,0,Siemens,Taurus 60,17
gas_flows_8,2023-08-15,3,Gasnacer,CE6595,JOBO,"Sahagún, COR",Noche,60,true,,STM,"Santa Marta, MAG",65,,536,Regional Sabanas,6,0,21,1,33,Solar Turbines,C15,9
gas_flows_8,2023-08-16,4,Gasnacer,CE9531,BALLE,"Manaure, LAG",Mañana,33,true,,BAQ,"Barranquilla, ATL",52,,242,ductos varios,23,3,6,6,16,GE Oil & Gas,Centaur 40,9
gas_flows_8,2023-08-17,5,Gasnacer,CE6096,BALLE,"Manaure, LAG",Tarde,41,true,,CTG,"Cartagena, BOL",54,,403,Troncal principal,3,5,1,0,35,Solar Turbines,Taurus 60,14
gas_flows_8,2023-08-18,6,Gases de la Guajira,CE4408,JOBO,"Sahagún, COR",Madrugada,20,true,,MTR,"Montería, COR",55,,412,RAMAL urbano,1,1,2,35,11,Solar Turbines,Mars 100,21
gas_flows_8,2023-08-19,7,Surtigas,CE9077,BALLE,"Manaure, LAG",Tarde,22,true,,SIN,"Sincelejo, SUC",47,,103,RAMAL urbano,9,3,3,19,2,GE Oil & Gas,Taurus 60,20
gas_flows_8,2023-08-20,1,Gases del Caribe,CE12345678,BALLE,"Manaure, LAG",Mañana,53,true,,SIN,"Sincelejo, SUC",15,,89,Troncal principal,0,3,5,6,4,GE Oil & Gas,Centaur 40,4
gas_flows_8,2023-08-21,2,Gasnacer,CE5993,BALLE,"Manaure, LAG",Noche,29,true,,VDP,"Valledupar, CES",26,,186,Troncal principal,10,9,5,2,3,Caterpillar,C15,0
gas_flows_8,2023-08-22,3,Gases del Caribe,CE1024,BALLE,"Manaure, LAG",Tarde,25,true,,RIO,"Riohacha, LAG",35,,593,troncal norte,0,8,7,18,11,Siemens,Taurus 60,23
gas_flows_8,2023-08-23,4,Gases del Caribe,CE7874,BALLE,"Manaure, LAG",Madrugada,55,true,,MAM,"Cartagena, BOL",11,,423,regional sur,5,0,0,2,2,Solar Turbines,Mars 100,8
gas_flows_8,2023-08-24,5,Efigas,CE3211,BALLE,"Manaure, LAG",Tarde,38,true,,CTG,"Cartagena, BOL",28,,648,regional sur,4,3,2,2,15,Siemens,C15,27
gas_flows_8,2023-08-25,6,Gases del Caribe,CE4932,BALLE,"Manaure, LAG",Mañana,45,true,,STM,"Santa Marta, MAG",34,,286,Troncal principal,3,3,19,2,12,Caterpillar,Centaur 40,28
gas_flows_8,2023-08-26,7,Gasnacer,CE2683,BALLE,"Manaure, LAG",Madrugada,11,true,,STM,"Santa Marta, MAG",52,,269,Troncal principal,0,17,13,1,14,Caterpillar,Mars 100,24
gas_flows_8,2023-08-27,1,Gasnacer,CE2887,BALLE,"Manaure, LAG",Noche,-4,false,,BAQ,"Barranquilla, ATL",62,,434,RAMAL urbano,2,2,36,9,1,GE Oil & Gas,Centaur 40,8
gas_flows_8,2023-08-28,2,Gases de la Guajira,CE8956,JOBO,"Sahagún, COR",Madrugada,52,true,,MAM,"Cartagena, BOL",87,,100,troncal norte,14,31,1,23,9,GE Oil & Gas,Mars 100,26
gas_flows_8,2023-08-29,3,Gases de la Guajira,CE5784,BALLE,"Manaure, LAG",Noche,39,true,,BAQ,"Barranquilla, ATL",45,,378,ductos varios,2,18,8,10,23,Caterpillar,Centaur 40,27
gas_flows_8,2023-08-30,4,Gasnacer,CE4374,BALLE,"Manaure, LAG",Madrugada,18,true,,STM,"Santa Marta, MAG",52,,618,regional sur,28,15,0,13,1,GE Oil & Gas,Taurus 60,20
gas_flows_8,2023-08-31,5,Gases del Caribe,CE2691,JOBO,"Sahagún, COR",Madrugada,18,true,,VDP,"Valledupar, CES",77,,423,Regional Sabanas,7,1,27,13,20,Siemens,Centaur 40,25
gas_flows_9,2023-09-01,6,Efigas,CE9816,BALLE,"Manaure, LAG",Madrugada,46,true,,MAM,"Cartagena, BOL",57,,427,Troncal principal,2,11,16,10,7,Caterpillar,Centaur 40,21
gas_flows_9,2023-09-02,7,Gases de la Guajira,CE1431,JOBO,"Sahagún, COR",Noche,-6,false,,MAM,"Cartagena, BOL",44,,406,Ramal industrial,2,5,3,19,2,Siemens,C15,20
gas_flows_9,2023-09-03,1,Surtigas,CE7927,BALLE,"Manaure, LAG",Tarde,5,true,,MTR,"Montería, COR",52,,294,regional sur,1,16,0,13,12,Solar Turbines,C15,23
gas_flows_9,2023-09-04,2,Gases del Caribe,CE3040,BALLE,"Manaure, LAG",Mañana,29,true,,STM,"Santa Marta, MAG",58,,323,regional sur,11,1,23,2,7,Solar Turbines,Taurus 60,25
gas_flows_9,2023-09-05,3,Gases de la Guajira,CE5237,JOBO,"Sahagún, COR",Madrugada,-14,false,,BAQ,"Barranquilla, ATL",72,,224,regional sur,1,26,10,7,26,GE Oil & Gas,C15,25
gas_flows_9,2023-09-06,4,Gases de la Guajira,CE7614,BALLE,"Manaure, LAG",Mañana,64,true,,MAM,"Cartagena, BOL",28,,514,ductos varios,12,4,2,2,11,GE Oil & Gas,Centaur 40,22
gas_flows_9,2023-09-07,5,Efigas,CE0668,JOBO,"Sahagún, COR",Tarde,63,true,,MTR,"Montería, COR",61,,594,regional sur,7,10,22,7,1,GE Oil & Gas,Mars 100,6
gas_flows_9,2023-09-08,6,Gases de la Guajira,CE8292,BALLE,"Manaure, LAG",Mañana,12,true,,MTR,"Montería, COR",69,,256,troncal norte,1,6,30,16,10,GE Oil & Gas,Taurus 60,7
gas_flows_9,2023-09-09,7,Gases de la Guajira,CE1603,BALLE,"Manaure, LAG",Noche,1,true,,RIO,"Riohacha, LAG",64,,248,Troncal principal,18,2,19,10,22,Siemens,Taurus 60,16
gas_flows_9,2023-09-10,1,Gasnacer,CE1116,JOBO,"Sahagún, COR",Mañana,59,true,,STM,"Santa Marta, MAG",44,,132,Troncal principal,4,11,17,2,5,Solar Turbines,C15,9
gas_flows_9,2023-09-11,2,Surtigas,CE6046,JOBO,"Sahagún, COR",Madrugada,-1,false,,RIO,"Riohacha, LAG",28,,635,Regional Sabanas,0,7,20,0,4,Caterpillar,Mars 100,23
gas_flows_9,2023-09-12,3,Surtigas,CE5620,BALLE,"Manaure, LAG",Madrugada,6,true,,MTR,"Montería, COR",90,,432,RAMAL urbano,1,20,7,17,17,Siemens,Taurus 60,23
gas_flows_9,2023-09-13,4,Surtigas,CE5895,JOBO,"Sahagún, COR",Mañana,12,true,,MAM,"Cartagena, BOL",42,,106,RAMAL urbano,6,2,21,11,0,Solar Turbines,C15,7
gas_flows_9,2023-09-14,5,Gasnacer,CE3873,JOBO,"Sahagún, COR",Noche,-2,false,,BAQ,"Barranquilla, ATL",12,,642,Ramal industrial,9,0,0,2,5,GE Oil & Gas,Taurus 60,19
gas_flows_9,2023-09-15,6,Gasnacer,CE2951,JOBO,"Sahagún, COR",Mañana,47,true,,MAM,"Cartagena, BOL",58,,325,Regional Sabanas,0,15,7,17,13,Caterpillar,Centaur 40,11
gas_flows_9,2023-09-16,7,Gases de la Guajira,CE9281,JOBO,"Sahagún, COR",Tarde,27,true,,RIO,"Riohacha, LAG",38,,551,troncal norte,7,21,0,4,2,Solar Turbines,Centaur 40,5
gas_flows_9,2023-09-17,1,Gases de la Guajira,CE1452,BALLE,"Manaure, LAG",Noche,64,true,,VDP,"Valledupar, CES",66,,400,ductos varios,9,16,14,0,25,Solar Turbines,Taurus 60,22
gas_flows_9,2023-09-18,2,Gases del Caribe,CE8594,BALLE,"Manaure, LAG",Mañana,-13,false,,MTR,"Montería, COR",41,,61,ductos varios,1,9,11,2,6,Caterpillar,Taurus 60,4
gas_flows_9,2023-09-19,3,Gasnacer,CE2910,BALLE,"Manaure, LAG",Tarde,21,true,,MAM,"Cartagena, BOL",39,,90,regional sur,6,30,3,0,0,Siemens,C15,14
gas_flows_9,2023-09-20,4,Gases del Caribe,CE7608,BALLE,"Manaure, LAG",Noche,23,true,,MAM,"Cartagena, BOL",90,,440,troncal norte,5,33,16,4,2,Siemens,Centaur 40,16
gas_flows_9,2023-09-21,5,Gasnacer,CE8882,JOBO,"Sahagún, COR",Tarde,6,true,,CTG,"Cartagena, BOL",32,,568,troncal norte,13,0,17,8,7,Caterpillar,C15,20
gas_flows_9,2023-09-22,6,Efigas,CE0181,BALLE,"Manaure, LAG",Noche,2,true,,MTR,"Montería, COR",26,,419,Ramal industrial,1,9,1,2,6,GE Oil & Gas,Taurus 60,10
gas_flows_9,2023-09-23,7,Gases del Caribe,CE7114,BALLE,"Manaure, LAG",Madrugada,20,true,,MTR,"Montería, COR",12,,350,regional sur,3,1,2,2,2,GE Oil & Gas,Taurus 60,2
gas_flows_9,2023-09-24,1,Gases de la Guajira,CE9797,BALLE,"Manaure, LAG",Tarde,23,true,,SIN,"Sincelejo, SUC",67,,154,troncal norte,8,20,0,21,0,Caterpillar,C15,6
gas_flows_9,2023-09-25,2,Surtigas,CE4910,JOBO,"Sahagún, COR",Madrugada,-2,false,,VDP,"Valledupar, CES",46,,271,ductos varios,4,0,16,8,7,Solar Turbines,C15,1
gas_flows_9,2023-09-26,3,Gases de la Guajira,CE5708,BALLE,"Manaure, LAG",Madrugada,1,true,,MTR,"Montería, COR",66,,450,Troncal principal,8,16,9,2,10,Caterpillar,Mars 100,27
gas_flows_9,2023-09-27,4,Efigas,CE1112,BALLE,"Manaure, LAG",Noche,11,true,,CTG,"Cartagena, BOL",30,,561,Troncal principal,4,9,0,8,20,Siemens,Taurus 60,24
gas_flows_9,2023-09-28,5,Gases de la Guajira,CE5819,JOBO,"Sahagún, COR",Madrugada,18,true,,MTR,"Montería, COR",79,,433,regional sur,4,7,29,12,4,GE Oil & Gas,Centaur 40,23
gas_flows_9,2023-09-29,6,Efigas,CE7336,JOBO,"Sahagún, COR",Tarde,45,true,,MAM,"Cartagena, BOL",65,,318,Regional Sabanas,21,3,17,4,0,Solar Turbines,Taurus 60,27
gas_flows_9,2023-09-30,7,Gases del Caribe,CE1124,JOBO,"Sahagún, COR",Madrugada,22,true,,STM,"Santa Marta, MAG",71,,179,Troncal principal,11,1,10,9,26,GE Oil & Gas,Centaur 40,0
gas_flows_10,2023-10-01,1,Surtigas,CE7618,JOBO,"Sahagún, COR",Noche,-6,false,,VDP,"Valledupar, CES",51,,237,Troncal principal,5,6,18,0,5,Caterpillar,C15,12
gas_flows_10,2023-10-02,2,Efigas,CE9626,JOBO,"Sahagún, COR",Mañana,5,true,,MAM,"Cartagena, BOL",24,,321,ductos varios,7,6,7,2,1,Siemens,Taurus 60,25
gas_flows_10,2023-10-03,3,Gases de la Guajira,CE8328,BALLE,"Manaure, LAG",Madrugada,-14,false,,VDP,"Valledupar, CES",26,,232,Troncal principal,11,1,1,7,0,Solar Turbines,Taurus 60,20
gas_flows_10,2023-10-04,4,Surtigas,CE9479,JOBO,"Sahagún, COR",Madrugada,0,false,,BAQ,"Barranquilla, ATL",30,,540,Regional Sabanas,11,1,5,1,11,Siemens,Taurus 60,5
